origin,destination,distance
US-IL,US-NV,2310.953
US-IL,US-NH,1499.244
US-IL,US-NJ,1270.674
US-IL,US-NM,1606.106
US-IL,US-NY,1296.492
US-IL,US-NC,1059.421
US-IL,US-ND,1178.792
US-IL,US-OH,549.063
US-IL,US-OK,920.189
US-IL,US-OR,2574.29
US-IL,US-PA,982.325
US-IL,US-RI,1502.48
US-IL,US-SC,1106.643
US-IL,US-SD,999.609
US-IL,US-TN,619.919
US-IL,US-TX,1344.945
US-IL,US-UT,1849.668
US-IL,US-VT,1441.328
US-IL,US-VA,1020.61
US-IL,US-WA,2600.61
US-IL,US-WV,771.51
US-IL,US-WI,353.998
US-IL,US-WY,1503.505
US-IL,UY,8837.276
US-IL,UZ,10525.995
US-IL,VA,7939.583
US-IL,VC,4114.867
US-IL,VE,4428.197
US-IL,VG,3416.76
US-IL,VI,3407.406
US-IL,VN,13666.242
US-IL,VU,12253.448
US-IL,WF,10813.396
US-IL,WS,10398.331
US-IL,XK,8417.439
US-IL,YE,12408.398
US-IL,YT,14632.329
US-IL,ZA,13945.143
US-IL,ZM,13243.333
US-IL,ZW,13756.928
US-IN,AD,6967.565
US-IN,AE,11810.731
US-IN,AF,11338.246
US-IN,AG,3482.815
US-IN,AI,3298.597
US-IN,AL,8304.981
US-IN,AM,9805.914
US-IN,AO,11993.963
US-IN,AQ,15062.349
US-IN,AR,9044.082
US-IN,AS,10495.696
US-IN,AT,7516.462
US-IN,AU,15971.157
US-IN,AW,3466.827
US-IN,AX,6946.53
US-IN,AZ,9920.716
US-IN,BA,7952.023
US-IN,BB,3972.31
US-IN,BD,12894.643
US-IN,BE,6718.336
US-IN,BF,8675.656
US-IN,BG,8515.206
US-IN,BH,11403.566
US-IN,BI,12439.958
US-IN,BJ,9209.741
US-IN,BL,3335.009
US-IN,BM,2102.57
US-IN,BN,14597.083
US-IN,BO,6707.504
US-IN,BQ,3577.559
US-IN,BR,7014.44
US-IN,BS,1878.609
US-IN,BT,12469.796
US-IN,BV,13502.376
US-IN,BW,13317.169
US-IN,BY,7820.001
US-IN,BZ,2576.135
US-IN,CA,2296.553
US-IN,CA-AB,2681.344
US-IN,CA-BC,3281.991
US-IN,CA-MB,1824.592
US-IN,CA-NB,1707.166
US-IN,CA-NL,2393.425
US-IN,CA-NS,1946.921
US-IN,CA-NT,3415.96
US-IN,CA-NU,2784.903
US-IN,CA-ON,1223.253
US-IN,CA-PE,1970.307
US-IN,CA-QC,1739.323
US-IN,CA-SK,2243.064
US-IN,CA-YT,4098.224
US-IN,CC,16876.321
US-IN,CD,11036.002
US-IN,CF,10954.787
US-IN,CG,11056.601
US-IN,CH,7164.431
US-IN,CI,8669.253
US-IN,CK,10223.086
US-IN,CL,8575.385
US-IN,CM,10191.107
US-IN,CN,11484.246
US-IN,CO,4142.61
US-IN,CR,3401.617
US-IN,CU,2228.891
US-IN,CV,6514.979
US-IN,CW,3546.467
US-IN,CX,16500.625
US-IN,CY,9599.674
US-IN,CZ,7422.246
US-IN,DE,7043.748
US-IN,DJ,12182.296
US-IN,DK,6701.908
US-IN,DM,3656.772
US-IN,DO,2839.397
US-IN,DZ,7866.973
US-IN,EC,4750.399
US-IN,EE,7328.537
US-IN,EG,10114.903
US-IN,EH,6921.407
US-IN,ER,11701.419
US-IN,ES,6698.265
US-IN,ET,12263.146
US-IN,FI,7130.116
US-IN,FJ,11559.342
US-IN,FK,10556.11
US-IN,FM,12163.884
US-IN,FO,5604.878
US-IN,FR,6803.779
US-IN,GA,10721.812
US-IN,GB,6010.786
US-IN,GD,3930.994
US-IN,GE,9520.958
US-IN,GF,5219.981
US-IN,GG,6321.166
US-IN,GH,9024.074
US-IN,GI,6819.269
US-IN,GL,4232.466
US-IN,GM,7427.25
US-IN,GN,8147.187
US-IN,GP,3471.19
US-IN,GQ,10431.124
US-IN,GR,8563.245
US-IN,GS,11603.839
US-IN,GT,2751.153
US-IN,GU,12065.811
US-IN,GW,7552.043
US-IN,GY,4785.11
US-IN,HK,12738.397
US-IN,HM,17922.274
US-IN,HN,2787.364
US-IN,HR,7716.001
US-IN,HT,2712.322
US-IN,HU,7837.19
US-IN,ID,15180.203
US-IN,IE,5792.365
US-IN,IL,10028.091
US-IN,IM,5989.281
US-IN,IN,13073.733
US-IN,IO,15652.914
US-IN,IQ,10355.411
US-IN,IR,10937.791
US-IN,IS,4966.773
US-IN,IT,7760.355
US-IN,JE,6361.952
US-IN,JM,2605.402
US-IN,JO,10153.064
US-IN,JP,10378.618
US-IN,KE,12821.108
US-IN,KG,10752.734
US-IN,KH,14029.161
US-IN,KI,9624.303
US-IN,KM,14211.871
US-IN,KN,3393.495
US-IN,KP,10426.92
US-IN,KR,10863.12
US-IN,KW,10918.818
US-IN,KY,2367.968
US-IN,KZ,9845.102
US-IN,LA,13270.114
US-IN,LB,9852.65
US-IN,LC,3817.468
US-IN,LI,7227.476
US-IN,LK,14495.967
US-IN,LR,8419.248
US-IN,LS,14052.333
US-IN,LT,7514.617
US-IN,LU,6858.913
US-IN,LV,7429.462
US-IN,LY,9185.429
US-IN,MA,6934.933
US-IN,MC,7297.639
US-IN,MD,8320.652
US-IN,ME,8143.16
US-IN,MF,3311.88
US-IN,MG,14953.9
US-IN,MH,10555.878
US-IN,MK,8371.136
US-IN,ML,8102.26
US-IN,MM,13097.462
US-IN,MN,10276.341
US-IN,MO,12776.144
US-IN,MP,11687.888
US-IN,MQ,3748.287
US-IN,MR,7289.9
US-IN,MS,3486.167
US-IN,MT,8287.901
US-IN,MU,15928.501
US-IN,MV,14743.912
US-IN,MW,13524.675
US-IN,MX,2403.881
US-IN,MY,15000.557
US-IN,MZ,13999.24
US-IN,NA,12835.983
US-IN,NC,13008.564
US-IN,NE,9099.495
US-IN,NF,13318.677
US-IN,NG,9760.012
US-IN,NI,3048.288
US-IN,NL,6682.023
US-IN,NO,6432.033
US-IN,NP,12314.154
US-IN,NR,11473.892
US-IN,NU,10852.734
US-IN,NZ,13441.03
US-IN,OM,12101.722
US-IN,PA,3567.791
US-IN,PE,5617.02
US-IN,PF,9172.608
US-IN,PG,13776.498
US-IN,PH,13441.313
US-IN,PK,11763.188
US-IN,PL,7491.416
US-IN,PM,2499.129
US-IN,PN,8393.641
US-IN,PR,3083.861
US-IN,PS,9975.385
US-IN,PT,6420.483
US-IN,PW,13261.544
US-IN,PY,7642.593
US-IN,QA,11486.905
US-IN,RE,15823.131
US-IN,RO,8242.753
US-IN,RS,8150.283
US-IN,RU,8649.231
US-IN,RW,12328.473
US-IN,SA,11277.187
US-IN,SB,12704.396
US-IN,SC,14506.75
US-IN,SD,11201.557
US-IN,SE,6936.821
US-IN,SG,15278.117
US-IN,SH,10627.491
US-IN,SI,7633.362
US-IN,SJ,6028.159
US-IN,SK,7744.023
US-IN,SL,8075.489
US-IN,SM,7617.281
US-IN,SN,7427.565
US-IN,SO,13008.124
US-IN,SR,5043.07
US-IN,SS,11760.729
US-IN,ST,10227.258
US-IN,SV,2955.94
US-IN,SX,3315.274
US-IN,SY,9954.365
US-IN,SZ,14146.764
US-IN,TC,2469.096
US-IN,TD,10112.468
US-IN,TF,17849.312
US-IN,TG,9132.709
US-IN,TH,13729.496
US-IN,TJ,10921.926
US-IN,TK,10291.217
US-IN,TL,11433.038
US-IN,TM,10540.337
US-IN,TN,8081.239
US-IN,TO,11433.038
US-IN,TR,9385.224
US-IN,TT,4100.372
US-IN,TV,11044.073
US-IN,TW,12369.064
US-IN,TZ,13071.079
US-IN,UA,8392.866
US-IN,UG,12269.444
US-IN,UM,10005.983
US-IN,US,902.725
US-IN,US-AK,5031.125
US-IN,US-AL,886.545
US-IN,US-AZ,2308.396
US-IN,US-AR,753.519
US-IN,US-CA,2904.07
US-IN,US-CO,1674.253
US-IN,US-CT,1104.923
US-IN,US-DE,920.785
US-IN,US-FL,1465.417
US-IN,US-GA,923.067
US-IN,US-HI,6883.574
US-IN,US-ID,2382.789
US-IN,US-IL,279.12
US-IN,US-IN,0
US-IN,US-IA,610.329
US-IN,US-KS,1065.733
US-IN,US-KY,314.325
US-IN,US-LA,1171.401
US-IN,US-ME,1467.528
US-IN,US-MD,823.574
US-IN,US-MA,1252.75
US-IN,US-MI,452.202
US-IN,US-MN,994.883
US-IN,US-MS,926.961
US-IN,US-MO,554.042
US-IN,US-MT,2075.38
US-IN,US-NE,1164.154
US-IN,US-NV,2589.597
US-IN,US-NH,1249.665
US-IN,US-NJ,996.258
US-IN,US-NM,1859.449
US-IN,US-NY,1026.07
US-IN,US-NC,804.408
US-IN,US-ND,1410.126
US-IN,US-OH,274.053
US-IN,US-OK,1127.014
US-IN,US-OR,2848.814
US-IN,US-PA,713.591
US-IN,US-RI,1238.577
US-IN,US-SC,889.211
US-IN,US-SD,1261.511
US-IN,US-TN,529.586
US-IN,US-TX,1539.852
US-IN,US-UT,2127.947
US-IN,US-VT,1209.037
US-IN,US-VA,749.339
US-IN,US-WA,2862.974
US-IN,US-WV,496.646
US-IN,US-WI,448.246
US-IN,US-WY,1779.727
US-IN,UY,8675.265
US-IN,UZ,10467.686
US-IN,VA,7750.72
US-IN,VC,3883.236
US-IN,VE,4237.191
US-IN,VG,3182.158
US-IN,VI,3174.123
US-IN,VN,13793.501
US-IN,VU,12527.755
US-IN,WF,11076.785
US-IN,WS,10656.198
US-IN,XK,8246.175
US-IN,YE,12240.237
US-IN,YT,14387.138
US-IN,ZA,13667.019
US-IN,ZM,12973.601
US-IN,ZW,13482.406
US-IA,AD,7340.898
US-IA,AE,11997.277
US-IA,AF,11359.954
US-IA,AG,4056.579
US-IA,AI,3870.917
US-IA,AL,8608.401
US-IA,AM,9973.367
US-IA,AO,12567.568
US-IA,AQ,15166.861
US-IA,AR,9413.839
US-IA,AS,9980.527
US-IA,AT,7798.397
US-IA,AU,15365.343
US-IA,AW,3957.911
US-IA,AX,7102.89
US-IA,AZ,10070.771
US-IA,BA,8247.547
US-IA,BB,4541.773
US-IA,BD,12716.149
US-IA,BE,7014.094
US-IA,BF,9228.342
US-IA,BG,8780.971
US-IA,BH,11604.199
US-IA,BI,12940.528
US-IA,BJ,9761.267
US-IA,BL,3906.831
US-IA,BM,2712.788
US-IA,BN,14136.248
US-IA,BO,7142.339
US-IA,BQ,4081.545
US-IA,BR,7530.337
US-IA,BS,2364.344
US-IA,BT,12290.498
US-IA,BV,14038.557
US-IA,BW,13907.687
US-IA,BY,7994.403
US-IA,BZ,2779.938
US-IA,CA,1849.102
US-IA,CA-AB,2160.417
US-IA,CA-BC,2733.374
US-IA,CA-MB,1486.781
US-IA,CA-NB,2151.742
US-IA,CA-NL,2691.219
US-IA,CA-NS,2426.57
US-IA,CA-NT,3010.551
US-IA,CA-NU,2575.478
US-IA,CA-ON,1198.507
US-IA,CA-PE,2426.863
US-IA,CA-QC,1981.056
US-IA,CA-SK,1788.236
US-IA,CA-YT,3631.519
US-IA,CC,16572.449
US-IA,CD,11578.874
US-IA,CF,11449.558
US-IA,CG,11601.91
US-IA,CH,7477.883
US-IA,CI,9246.699
US-IA,CK,9797.687
US-IA,CL,8898.263
US-IA,CM,10716.923
US-IA,CN,11193.508
US-IA,CO,4548.397
US-IA,CR,3687.593
US-IA,CU,2678.058
US-IA,CV,7108.269
US-IA,CW,4045.556
US-IA,CX,16069.226
US-IA,CY,9869.73
US-IA,CZ,7681.77
US-IA,DE,7311.833
US-IA,DJ,12523.125
US-IA,DK,6926.78
US-IA,DM,4225.921
US-IA,DO,3364.218
US-IA,DZ,8336.864
US-IA,EC,5087.213
US-IA,EE,7476.236
US-IA,EG,10450.119
US-IA,EH,7460.305
US-IA,ER,12043.698
US-IA,ES,7107.362
US-IA,ET,12634.387
US-IA,FI,7246.558
US-IA,FJ,11026.067
US-IA,FK,10908.253
US-IA,FM,11561.189
US-IA,FO,5810.441
US-IA,FR,7144.948
US-IA,GA,11279.828
US-IA,GB,6283.298
US-IA,GD,4485.86
US-IA,GE,9686.752
US-IA,GF,5787.002
US-IA,GG,6650.164
US-IA,GH,9589.346
US-IA,GI,7265.325
US-IA,GL,4282.26
US-IA,GM,8010.301
US-IA,GN,8727.469
US-IA,GP,4043.351
US-IA,GQ,10984.958
US-IA,GR,8872.613
US-IA,GS,12043.014
US-IA,GT,2914.542
US-IA,GU,11484.191
US-IA,GW,8138.926
US-IA,GY,5326.468
US-IA,HK,12339.412
US-IA,HM,18419.884
US-IA,HN,3038.551
US-IA,HR,8013.883
US-IA,HT,3217.101
US-IA,HU,8100.078
US-IA,ID,14706.117
US-IA,IE,6098.293
US-IA,IL,10313.6
US-IA,IM,6276.81
US-IA,IN,13020.648
US-IA,IO,15794.342
US-IA,IQ,10569.724
US-IA,IR,11081.857
US-IA,IS,5144.922
US-IA,IT,8093.969
US-IA,JE,6691.768
US-IA,JM,3038.033
US-IA,JO,10432.398
US-IA,JP,9886.034
US-IA,KE,13261.25
US-IA,KG,10696.458
US-IA,KH,13684.17
US-IA,KI,9079.554
US-IA,KM,14685.133
US-IA,KN,3963.538
US-IA,KP,9999.5
US-IA,KR,10419.228
US-IA,KW,11126.545
US-IA,KY,2753.27
US-IA,KZ,9827.964
US-IA,LA,12965.524
US-IA,LB,10115.27
US-IA,LC,4382.534
US-IA,LI,7533.157
US-IA,LK,14447.896
US-IA,LR,9007.433
US-IA,LS,14654.658
US-IA,LT,7695.236
US-IA,LU,7154.875
US-IA,LV,7593.091
US-IA,LY,9597.316
US-IA,MA,7415.106
US-IA,MC,7638.897
US-IA,MD,8539.166
US-IA,ME,8439.458
US-IA,MF,3883.681
US-IA,MG,15454.531
US-IA,MH,9948.504
US-IA,MK,8663.613
US-IA,ML,8642.319
US-IA,MM,12860.771
US-IA,MN,10006.777
US-IA,MO,12380.944
US-IA,MP,11113.394
US-IA,MQ,4316.067
US-IA,MR,7836.826
US-IA,MS,4056.661
US-IA,MT,8654.546
US-IA,MU,16368.521
US-IA,MV,14815.255
US-IA,MW,14053.536
US-IA,MX,2209.412
US-IA,MY,14668.023
US-IA,MZ,14549.138
US-IA,NA,13436.691
US-IA,NC,12451.662
US-IA,NE,9597.362
US-IA,NF,12806.231
US-IA,NG,10292.053
US-IA,NI,3315.206
US-IA,NL,6960.048
US-IA,NO,6618.124
US-IA,NP,12195.891
US-IA,NR,10870.291
US-IA,NU,10369.996
US-IA,NZ,13030.456
US-IA,OM,12279.484
US-IA,PA,3899.289
US-IA,PE,5970.512
US-IA,PF,8784.576
US-IA,PG,13167.546
US-IA,PH,12957.785
US-IA,PK,11781.68
US-IA,PL,7718.414
US-IA,PM,2950.608
US-IA,PN,8202.586
US-IA,PR,3634.843
US-IA,PS,10253.172
US-IA,PT,6853.227
US-IA,PW,12696.78
US-IA,PY,8090.646
US-IA,QA,11686.044
US-IA,RE,16286.19
US-IA,RO,8488.692
US-IA,RS,8429.378
US-IA,RU,8397.958
US-IA,RW,12822.343
US-IA,SA,11532.2
US-IA,SB,12105.316
US-IA,SC,14839.644
US-IA,SD,11617.906
US-IA,SE,7094.33
US-IA,SG,14915.533
US-IA,SH,11232.111
US-IA,SI,7924.078
US-IA,SJ,5996.04
US-IA,SK,7994.469
US-IA,SL,8663.593
US-IA,SM,7935.936
US-IA,SN,8005.913
US-IA,SO,13359.83
US-IA,SR,5596.734
US-IA,SS,12202.507
US-IA,ST,10795.849
US-IA,SV,3148.972
US-IA,SX,3886.886
US-IA,SY,10191.361
US-IA,SZ,14737.27
US-IA,TC,2997.686
US-IA,TD,10575.182
US-IA,TF,18425.827
US-IA,TG,9690.846
US-IA,TH,13432.741
US-IA,TJ,10899.223
US-IA,TK,9756.921
US-IA,TL,10939.468
US-IA,TM,10609.656
US-IA,TN,8483.174
US-IA,TO,10939.468
US-IA,TR,9620.995
US-IA,TT,4650.99
US-IA,TV,10472.958
US-IA,TW,11925.656
US-IA,TZ,13562.538
US-IA,UA,8590.393
US-IA,UG,12734.415
US-IA,UM,9399.354
US-IA,US,577.67
US-IA,US-AK,4542.224
US-IA,US-AL,1195.77
US-IA,US-AZ,1796.689
US-IA,US-AR,750.535
US-IA,US-CA,2323.769
US-IA,US-CO,1098.832
US-IA,US-CT,1656.738
US-IA,US-DE,1521.162
US-IA,US-FL,1900.378
US-IA,US-GA,1380.441
US-IA,US-HI,6300.399
US-IA,US-ID,1772.474
US-IA,US-IL,338.756
US-IA,US-IN,610.329
US-IA,US-IA,NaN
US-IA,US-KS,556.004
US-IA,US-KY,876.495
US-IA,US-LA,1227.848
US-IA,US-ME,1934.912
US-IA,US-MD,1424.996
US-IA,US-MA,1786.479
US-IA,US-MI,665.844
US-IA,US-MN,554.04
US-IA,US-MS,1108.27
US-IA,US-MO,448.362
US-IA,US-MT,1476.617
US-IA,US-NE,566.496
US-IA,US-NV,1999.549
US-IA,US-NH,1764.828
US-IA,US-NJ,1579.184
US-IA,US-NM,1385.951
US-IA,US-NY,1596.913
US-IA,US-NC,1397.886
US-IA,US-ND,867.052
US-IA,US-OH,868.041
US-IA,US-OK,839.182
US-IA,US-OR,2238.485
US-IA,US-PA,1283.745
US-IA,US-RI,1789.705
US-IA,US-SC,1435.183
US-IA,US-SD,662.644
US-IA,US-TN,904.987
US-IA,US-TX,1255.925
US-IA,US-UT,1542.728
US-IA,US-VT,1684.625
US-IA,US-VA,1357.795
US-IA,US-WA,2262.351
US-IA,US-WV,1106.689
US-IA,US-WI,410.35
US-IA,US-WY,1170.129
US-IA,UY,9110.781
US-IA,UZ,10489.61
US-IA,VA,8084.608
US-IA,VC,4442.88
US-IA,VE,4730.325
US-IA,VG,3746.746
US-IA,VI,3736.771
US-IA,VN,13420.414
US-IA,VU,11955.235
US-IA,WF,10543.464
US-IA,WS,10140.458
US-IA,XK,8535.846
US-IA,YE,12513.479
US-IA,YT,14858.559
US-IA,ZA,14274.746
US-IA,ZM,13525.597
US-IA,ZW,14052.989
US-KS,AD,7895.994
US-KS,AE,12499.291
US-KS,AF,11779.561
US-KS,AG,4304.039
US-KS,AI,4117.587
US-KS,AL,9153.086
US-KS,AM,10472.579
US-KS,AO,13057.892
US-KS,AQ,14789.38
US-KS,AR,9315.755
US-KS,AS,9444.922
US-KS,AT,8339.182
US-KS,AU,14937.203
US-KS,AW,4067.954
US-KS,AX,7605.165
US-KS,AZ,10562.259
US-KS,BA,8790.901
US-KS,BB,4774.581
US-KS,BD,12983.047
US-KS,BE,7558.794
US-KS,BF,9740.444
US-KS,BG,9316.447
US-KS,BH,12112.954
US-KS,BI,13483.144
US-KS,BJ,10274.389
US-KS,BL,4151.974
US-KS,BM,3117.146
US-KS,BN,14093.599
US-KS,BO,7139.3
US-KS,BQ,4207.915
US-KS,BR,7640.212
US-KS,BS,2512.488
US-KS,BT,12559.977
US-KS,BV,14142.661
US-KS,BW,14369.35
US-KS,BY,8501.291
US-KS,BZ,2612.509
US-KS,CA,1989.707
US-KS,CA-AB,2162.963
US-KS,CA-BC,2654.855
US-KS,CA-MB,1781.385
US-KS,CA-NB,2700.398
US-KS,CA-NL,3243.408
US-KS,CA-NS,2968.459
US-KS,CA-NT,3152.964
US-KS,CA-NU,2919.321
US-KS,CA-ON,1702.965
US-KS,CA-PE,2974.16
US-KS,CA-QC,2529.611
US-KS,CA-SK,1922.866
US-KS,CA-YT,3675.948
US-KS,CC,16667.407
US-KS,CD,12098.93
US-KS,CF,11993.598
US-KS,CG,12120.179
US-KS,CH,8025.51
US-KS,CI,9732.684
US-KS,CK,9242.061
US-KS,CL,8753.367
US-KS,CM,11247.439
US-KS,CN,11370.199
US-KS,CO,4539.489
US-KS,CR,3568.248
US-KS,CU,2768.039
US-KS,CV,7568.88
US-KS,CW,4165.425
US-KS,CX,16036.519
US-KS,CY,10404.951
US-KS,CZ,8217.106
US-KS,DE,7849.907
US-KS,DJ,13071.981
US-KS,DK,7453.528
US-KS,DM,4461.528
US-KS,DO,3535.286
US-KS,DZ,8886.456
US-KS,EC,4993.352
US-KS,EE,7973.913
US-KS,EG,10999.423
US-KS,EH,7982.147
US-KS,ER,12593.163
US-KS,ES,7663.271
US-KS,ET,13187.72
US-KS,FI,7731.597
US-KS,FJ,10500.297
US-KS,FK,10780.263
US-KS,FM,11253.541
US-KS,FO,6333.853
US-KS,FR,7697.045
US-KS,GA,11787.42
US-KS,GB,6823.932
US-KS,GD,4690.121
US-KS,GE,10185.991
US-KS,GF,6003.749
US-KS,GG,7200.946
US-KS,GH,10089.752
US-KS,GI,7818.577
US-KS,GL,4752.165
US-KS,GM,8488.603
US-KS,GN,9209.637
US-KS,GP,4287.506
US-KS,GQ,11496.28
US-KS,GR,9418.279
US-KS,GS,12010.761
US-KS,GT,2705.254
US-KS,GU,11247.932
US-KS,GW,8610.985
US-KS,GY,5497.191
US-KS,HK,12390.856
US-KS,HM,18336.013
US-KS,HN,2905.131
US-KS,HR,8557.977
US-KS,HT,3362.081
US-KS,HU,8635.709
US-KS,ID,14639.2
US-KS,IE,6645.912
US-KS,IL,10852.383
US-KS,IM,6820.716
US-KS,IN,13381.917
US-KS,IO,16255.761
US-KS,IQ,11085.931
US-KS,IR,11567.772
US-KS,IS,5661.557
US-KS,IT,8644.463
US-KS,JE,7242.637
US-KS,JM,3095.447
US-KS,JO,10969.425
US-KS,JP,9829.572
US-KS,KE,13816.409
US-KS,KG,11069.258
US-KS,KH,13784.255
US-KS,KI,8560.989
US-KS,KM,15236.253
US-KS,KN,4204.211
US-KS,KP,10032.906
US-KS,KR,10428.442
US-KS,KW,11639.139
US-KS,KY,2767.436
US-KS,KZ,10230.721
US-KS,LA,13114.431
US-KS,LB,10648.06
US-KS,LC,4607.925
US-KS,LI,8079.29
US-KS,LK,14801.151
US-KS,LR,9476.787
US-KS,LS,15082.048
US-KS,LT,8205.225
US-KS,LU,7699.463
US-KS,LV,8096.839
US-KS,LY,10153.293
US-KS,MA,7961.939
US-KS,MC,8190.731
US-KS,MD,9060.734
US-KS,ME,8982.787
US-KS,MF,4129.081
US-KS,MG,15998.486
US-KS,MH,9537.637
US-KS,MK,9205.863
US-KS,ML,9163.703
US-KS,MM,13075.592
US-KS,MN,10212.083
US-KS,MO,12436.522
US-KS,MP,10897.056
US-KS,MQ,4547.784
US-KS,MR,8353.209
US-KS,MS,4297.111
US-KS,MT,9208.77
US-KS,MU,16924.375
US-KS,MV,15244.574
US-KS,MW,14583.436
US-KS,MX,1752.472
US-KS,MY,14769.945
US-KS,MZ,15064.277
US-KS,NA,13872.092
US-KS,NC,11943.328
US-KS,NE,10139.713
US-KS,NF,12270.437
US-KS,NG,10818.909
US-KS,NI,3187.62
US-KS,NL,7500.982
US-KS,NO,7132.869
US-KS,NP,12514.911
US-KS,NR,10440.108
US-KS,NU,9823.02
US-KS,NZ,12474.592
US-KS,OM,12776.949
US-KS,PA,3821.012
US-KS,PE,5883.436
US-KS,PF,8229.325
US-KS,PG,12815.208
US-KS,PH,12894.118
US-KS,PK,12197.327
US-KS,PL,8244.269
US-KS,PM,3500.047
US-KS,PN,7698.211
US-KS,PR,3843.778
US-KS,PS,10790.006
US-KS,PT,7407.804
US-KS,PW,12494.784
US-KS,PY,8097.387
US-KS,QA,12194.008
US-KS,RE,16840.033
US-KS,RO,9018.987
US-KS,RS,8968.731
US-KS,RU,8631.143
US-KS,RW,13367.198
US-KS,SA,12060.538
US-KS,SB,11659.217
US-KS,SC,15384.244
US-KS,SD,12173.89
US-KS,SE,7597.083
US-KS,SG,14981.837
US-KS,SH,11540.746
US-KS,SI,8466.718
US-KS,SJ,6409.768
US-KS,SK,8526.838
US-KS,SL,9133.264
US-KS,SM,8484.11
US-KS,SN,8490.981
US-KS,SO,13909.94
US-KS,SR,5787.808
US-KS,SS,12757.325
US-KS,ST,11292.557
US-KS,SV,2957.776
US-KS,SX,4131.845
US-KS,SY,10716.118
US-KS,SZ,15198.03
US-KS,TC,3183.119
US-KS,TD,11126.85
US-KS,TF,18520.161
US-KS,TG,10198.242
US-KS,TH,13585.146
US-KS,TJ,11293.281
US-KS,TK,9231.443
US-KS,TL,10395.87
US-KS,TM,11059.688
US-KS,TN,9039.169
US-KS,TO,10395.87
US-KS,TR,10146.315
US-KS,TT,4845.45
US-KS,TV,9979.037
US-KS,TW,11925.024
US-KS,TZ,14108.468
US-KS,UA,9104.544
US-KS,UG,13286.331
US-KS,UM,9076.478
US-KS,US,323.303
US-KS,US-AK,4536.644
US-KS,US-AL,1282.3
US-KS,US-AZ,1252.986
US-KS,US-AR,726.012
US-KS,US-CA,1849.43
US-KS,US-CO,630.794
US-KS,US-CT,2164.731
US-KS,US-DE,1979.603
US-KS,US-FL,2016.808
US-KS,US-GA,1571.766
US-KS,US-HI,5824.707
US-KS,US-ID,1462.058
US-KS,US-IL,796.195
US-KS,US-IN,1065.733
US-KS,US-IA,556.004
US-KS,US-KS,0
US-KS,US-KY,1243.787
US-KS,US-LA,1080.073
US-KS,US-ME,2477.964
US-KS,US-MD,1882.221
US-KS,US-MA,2305.252
US-KS,US-MI,1219.796
US-KS,US-MN,911.989
US-KS,US-MS,1104.064
US-KS,US-MO,590.459
US-KS,US-MT,1301.264
US-KS,US-NE,300.914
US-KS,US-NV,1549.548
US-KS,US-NH,2291.869
US-KS,US-NJ,2061.898
US-KS,US-NM,830.293
US-KS,US-NY,2091.001
US-KS,US-NC,1754.982
US-KS,US-ND,971.446
US-KS,US-OH,1339.753
US-KS,US-OK,462.045
US-KS,US-OR,1909.639
US-KS,US-PA,1777.363
US-KS,US-RI,2298.67
US-KS,US-SC,1717.698
US-KS,US-SD,645.325
US-KS,US-TN,1121.72
US-KS,US-TX,793.593
US-KS,US-UT,1086.739
US-KS,US-VT,2224.118
US-KS,US-VA,1759.051
US-KS,US-WA,2033.961
US-KS,US-WV,1528.919
US-KS,US-WI,966.339
US-KS,US-WY,865.101
US-KS,UY,9093.911
US-KS,UZ,10913.242
US-KS,VA,8635.15
US-KS,VC,4656.796
US-KS,VE,4831.294
US-KS,VG,3979.32
US-KS,VI,3965.703
US-KS,VN,13492.288
US-KS,VU,11462.784
US-KS,WF,10017.593
US-KS,WS,9605.168
US-KS,XK,9077.59
US-KS,YE,13045.845
US-KS,YT,15410.138
US-KS,ZA,14675.477
US-KS,ZM,14038.783
US-KS,ZW,14546.8
US-KY,AD,6985.949
US-KY,AE,11919.706
US-KY,AF,11524.719
US-KY,AG,3184.971
US-KY,AI,2999.906
US-KY,AL,8361.947
US-KY,AM,9930.912
US-KY,AO,11829.871
US-KY,AQ,14812.142
US-KY,AR,8738.823
US-KY,AS,10593.488
US-KY,AT,7588.648
US-KY,AU,16180.979
US-KY,AW,3152.506
US-KY,AX,7086.419
US-KY,AZ,10053.83
US-KY,BA,8014.824
US-KY,BB,3672.5
US-KY,BD,13150.88
US-KY,BE,6785.695
US-KY,BF,8542.116
US-KY,BG,8592.979
US-KY,BH,11506.737
US-KY,BI,12347.794
US-KY,BJ,9076.432
US-KY,BL,3036.08
US-KY,BM,1874.285
US-KY,BN,14910.889
US-KY,BO,6395.162
US-KY,BQ,3263.58
US-KY,BR,6702.043
US-KY,BS,1564.846
US-KY,BT,12727.164
US-KY,BV,13194.264
US-KY,BW,13127.338
US-KY,BY,7947.985
US-KY,BZ,2332.92
US-KY,CA,2610.759
US-KY,CA-AB,2990.209
US-KY,CA-BC,3585.744
US-KY,CA-MB,2135.669
US-KY,CA-NB,1729.482
US-KY,CA-NL,2497.237
US-KY,CA-NS,1930.538
US-KY,CA-NT,3728.943
US-KY,CA-NU,3072.447
US-KY,CA-ON,1493.909
US-KY,CA-PE,1973.875
US-KY,CA-QC,1891.585
US-KY,CA-SK,2557.07
US-KY,CA-YT,4412.433
US-KY,CC,17157.888
US-KY,CD,10908.226
US-KY,CF,10871.43
US-KY,CG,10926.281
US-KY,CH,7219.58
US-KY,CI,8505.427
