origin,destination,distance
PK,TW,5122.894895
PK,TZ,5492.077369
PK,UA,3787.291171
PK,UG,5063.62947
PK,US,12353.5677
PK,UY,14861.2345
PK,UZ,1295.801394
PK,VC,12866.49142
PK,VE,13790.14119
PK,VG,12689.62837
PK,VN,4369.951567
PK,VU,11579.91061
PK,WF,13013.17227
PK,WS,13497.19444
PK,YE,2686.480092
PK,YU,5456.326993
PK,ZA,8363.797226
PK,ZM,6565.344549
PK,ZR,6565.344549
PK,ZW,6974.243662
PL,AD,1678.038582
PL,AE,4326.07316
PL,AF,4326.989705
PL,AG,7906.955164
PL,AI,7895.368128
PL,AL,1199.659253
PL,AM,2375.230286
PL,AN,8818.370179
PL,AO,7019.924204
PL,AR,12826.84737
PL,AT,590.3762113
PL,AU,13860.05458
PL,AW,8854.685098
PL,AZ,2531.612419
PL,BA,896.5846662
PL,BB,8083.392808
PL,BD,6685.526014
PL,BE,1032.458892
PL,BF,4787.729146
PL,BG,1126.619794
PL,BH,3913.692598
PL,BI,6231.976013
PL,BJ,4978.638026
PL,BM,6845.264521
PL,BN,9992.057564
PL,BO,10940.52085
PL,BR,10005.11309
PL,BS,8269.553754
PL,BT,6379.960653
PL,BW,8273.623074
PL,BY,624.0516123
PL,BZ,9663.017453
PL,CA,7005.159308
PL,CC,10247.70321
PL,CF,5806.868196
PL,CG,5806.868196
PL,CH,971.3436609
PL,CI,5425.233221
PL,CK,16602.05775
PL,CL,13089.28921
PL,CM,4992.548835
PL,CN,6640.305141
PL,CO,9843.074974
PL,CR,10022.85061
PL,CU,8597.136113
PL,CV,5503.943085
PL,CX,10685.33835
PL,CY,2185.100775
PL,CZ,347.8221839
PL,DE,606.652247
PL,DJ,4930.915361
PL,DK,791.8239443
PL,DM,8018.209966
PL,DO,8332.557837
PL,DZ,3027.504843
PL,EC,10669.96847
PL,EE,829.5280613
PL,EG,2956.795096
PL,EH,4102.633438
PL,ER,4476.300494
PL,ES,2159.290459
PL,ET,5136.124898
PL,FI,1180.99294
PL,FJ,15717.81281
PL,FK,13669.11582
PL,FM,11967.26563
PL,FO,1910.918241
PL,FR,1381.697625
PL,GA,5905.081946
PL,GB,1529.679022
PL,GD,8304.945922
PL,GE,2105.883086
PL,GF,8454.397505
PL,GH,5224.28859
PL,GI,2606.194753
PL,GL,3665.619987
PL,GM,5264.112655
PL,GN,5346.24756
PL,GP,7931.031709
PL,GQ,5650.555776
PL,GR,1443.246346
PL,GT,9897.966854
PL,GW,5418.563329
PL,GY,8765.788614
PL,HK,8393.998432
PL,HN,9698.724691
PL,HR,811.7627767
PL,HT,8454.66479
PL,HU,529.5771421
PL,ID,10404.02793
PL,IE,1842.964361
PL,IL,2651.488886
PL,IN,6165.674322
PL,IQ,2864.008149
PL,IR,3523.667901
PL,IS,2591.602705
PL,IT,1222.708461
PL,JM,8861.642607
PL,JO,2753.949294
PL,JP,8575.755813
PL,KE,6036.834509
PL,KG,4301.991076
PL,KH,8627.92035
PL,KI,14567.44176
PL,KM,7481.029198
PL,KN,7949.158473
PL,KP,7651.631848
PL,KR,8052.137315
PL,KW,3427.846955
PL,KY,8952.41991
PL,KZ,3382.138002
PL,LA,7834.305663
PL,LB,2414.187255
PL,LC,8120.346598
PL,LK,7398.575418
PL,LR,5695.147185
PL,LS,9108.999314
PL,LT,477.8221081
PL,LU,941.4628752
PL,LV,654.5451752
PL,LY,2849.408282
PL,MA,3086.660333
PL,MD,830.8423636
PL,MG,8307.421193
PL,MH,12930.30994
PL,MK,1163.287162
PL,ML,4324.827963
PL,MM,7215.640567
PL,MN,5800.932101
PL,MO,8374.010616
PL,MP,10732.70283
PL,MQ,8060.650212
PL,MR,4303.656257
PL,MS,7960.809352
PL,MT,1816.697439
PL,MU,8858.118272
PL,MV,7349.006854
PL,MW,7392.818866
PL,MX,9888.563072
PL,MY,9147.656954
PL,MZ,8008.314158
PL,NA,8326.195897
PL,NC,15519.19758
PL,NE,3937.065654
PL,NF,16401.18874
PL,NG,4857.571847
PL,NI,9840.492224
PL,NL,946.7187671
PL,NO,1154.7852
PL,NP,5877.461987
PL,NR,13558.78445
PL,NU,16277.0179
PL,NZ,17804.3762
PL,OM,4621.433892
PL,PA,9932.923632
PL,PE,11095.14838
PL,PF,16077.38096
PL,PG,12885.60594
PL,PH,9727.104181
PL,PK,4712.962829
PL,PL,0
PL,PM,5233.413044
PL,PN,15880.0882
PL,PR,8135.084343
PL,PS,2575.552082
PL,PT,2518.617661
PL,PW,11029.33422
PL,PY,11235.37933
PL,QA,3997.35332
PL,RE,8857.129314
PL,RO,788.3913087
PL,RU,4963.725442
PL,RW,6073.525883
PL,SA,3816.422172
PL,SB,14143.25947
PL,SC,7169.333933
PL,SD,4454.86872
PL,SE,913.2935467
PL,SG,9524.157412
PL,SH,8922.739498
PL,SI,708.8640689
PL,SK,363.5616166
PL,SL,5589.99906
PL,SM,1016.36005
PL,SN,5117.010276
PL,SO,5765.268961
PL,SR,8651.347593
PL,ST,5870.834889
PL,SV,9993.696924
PL,SY,2472.947727
PL,SZ,8804.891453
PL,TC,8189.298481
PL,TD,4054.918735
PL,TF,12211.33542
PL,TG,5095.389771
PL,TH,8070.488872
PL,TJ,4218.349562
PL,TK,15135.26016
PL,TM,3409.861796
PL,TN,2148.016984
PL,TO,16379.64663
PL,TP,16379.64663
PL,TR,1902.60332
PL,TT,8414.521208
PL,TV,14658.45385
PL,TW,8719.98762
PL,TZ,6652.200097
PL,UA,941.1088683
PL,UG,5752.660698
PL,US,8279.732915
PL,UY,11867.5425
PL,UZ,3594.17812
PL,VC,8221.035985
PL,VE,9153.512354
PL,VG,7985.505355
PL,VN,8722.951548
PL,VU,15055.76611
PL,WF,15530.37112
PL,WS,15654.52266
PL,YE,4804.614385
PL,YU,7622.631741
PL,ZA,9178.710392
PL,ZM,7282.122584
PL,ZR,7282.122584
PL,ZW,7947.333094
PM,AD,4492.088344
PM,AE,9529.430168
PM,AF,9424.719062
PM,AG,3361.206529
PM,AI,3253.594768
PM,AL,5896.90531
PM,AM,7607.446965
PM,AN,4041.700851
PM,AO,9746.134764
PM,AR,9519.437295
PM,AT,5153.253423
PM,AU,17447.36506
PM,AW,4036.107852
PM,AZ,7755.69691
PM,BA,5559.954191
PM,BB,3765.021266
PM,BD,11477.1063
PM,BE,4347.519504
PM,BF,6370.604836
PM,BG,6161.14265
PM,BH,9106.745348
PM,BI,9992.901439
PM,BJ,6895.063761
PM,BM,1778.192817
PM,BN,14223.11526
PM,BO,7069.116072
PM,BR,6816.393427
PM,BS,3068.841631
PM,BT,11086.73425
PM,BW,11149.69669
PM,BY,5668.64929
PM,BZ,4431.355654
PM,CA,3524.210853
PM,CC,15404.54613
PM,CF,8679.474747
PM,CG,8679.474747
PM,CH,4757.196461
PM,CI,6491.050028
PM,CK,12722.01113
PM,CL,9312.268062
PM,CM,7793.970891
PM,CN,10603.62712
PM,CO,5019.22052
PM,CR,4880.352943
PM,CU,3424.940649
PM,CV,4542.427914
PM,CX,15615.7736
PM,CY,7222.705062
PM,CZ,5101.129679
PM,DE,4715.695229
PM,DJ,9709.32838
PM,DK,4475.750442
PM,DM,3537.253644
PM,DO,3382.495296
PM,DZ,5386.561875
PM,EC,5829.846087
PM,EE,5264.954914
PM,EG,7655.986024
PM,EH,4583.136503
PM,ER,9229.425096
PM,ES,4202.364922
PM,ET,9773.207481
PM,FI,5162.305345
PM,FJ,13928.83922
PM,FK,10983.57009
PM,FM,13415.32866
PM,FO,3486.13246
PM,FR,4363.34619
PM,GA,8418.739685
PM,GB,3705.048458
PM,GD,3888.366475
PM,GE,7333.865902
PM,GF,4791.852698
PM,GH,6770.894178
PM,GI,4323.456098
PM,GL,2844.62171
PM,GM,5318.616871
PM,GN,5999.175696
PM,GP,3372.203954
PM,GQ,8114.700197
PM,GR,6144.334099
PM,GT,4665.124581
PM,GW,5473.121705
PM,GY,4686.210509
PM,HK,12244.68629
PM,HN,4484.542873
PM,HR,5323.846484
PM,HT,3435.093577
PM,HU,5500.709734
PM,ID,14795.58312
PM,IE,3426.288589
PM,IL,7624.659295
PM,IN,11269.3311
PM,IQ,8055.386409
PM,IR,8756.561022
PM,IS,2988.303018
PM,IT,5319.396723
PM,JM,3737.24158
PM,JO,7756.373123
PM,JP,10656.73022
PM,KE,10326.43857
PM,KG,9086.450127
PM,KH,13140.01079
PM,KI,11971.25924
PM,KM,11736.22254
PM,KN,3343.456577
PM,KP,10302.56964
PM,KR,10793.80743
PM,KW,8619.347523
PM,KY,3762.884942
PM,KZ,8112.14554
PM,LA,12288.19354
PM,LB,7483.202847
PM,LC,3699.095088
PM,LK,12593.7508
PM,LR,6328.745758
PM,LS,11976.62259
PM,LT,5360.281128
PM,LU,4484.798331
PM,LV,5320.337684
PM,LY,6686.943477
PM,MA,4465.195041
PM,MD,6057.092421
PM,MG,12504.90307
PM,MH,12404.12554
PM,MK,5977.746387
PM,ML,5756.449319
PM,MM,11867.07812
PM,MN,9406.652723
PM,MO,12259.21562
PM,MP,12546.72823
PM,MQ,3618.635292
PM,MR,4977.516452
PM,MS,3401.872179
PM,MT,5811.543669
PM,MU,13436.71848
PM,MV,12578.65844
PM,MW,11122.82466
PM,MX,4838.636889
PM,MY,13939.80013
PM,MZ,11644.82515
PM,NA,10772.36632
PM,NC,15272.64609
PM,NE,6651.892752
PM,NF,15732.20334
PM,NG,7380.027826
PM,NI,4650.620146
PM,NL,4344.343885
PM,NO,4314.262406
PM,NP,10743.59327
PM,NR,13375.21786
PM,NU,13320.27416
PM,NZ,15937.23917
PM,OM,9829.133779
PM,PA,4860.713094
PM,PE,6512.08127
PM,PF,11666.65205
PM,PG,15102.1637
PM,PH,13360.36766
PM,PK,9839.009529
PM,PL,5233.413044
PM,PM,0
PM,PN,10678.6845
PM,PR,3330.050492
PM,PS,7582.812585
PM,PT,3921.509099
PM,PW,13865.44262
PM,PY,7829.438028
PM,QA,9190.961426
PM,RE,13342.04732
PM,RO,5928.385762
PM,RU,7841.983842
PM,RW,9872.870658
PM,SA,8899.797703
PM,SB,14633.87701
PM,SC,12028.40698
PM,SD,8702.427467
PM,SE,4867.325076
PM,SG,14304.85143
PM,SH,9163.844233
PM,SI,5253.664878
PM,SK,5432.42896
PM,SL,5993.075635
PM,SM,5196.688825
PM,SN,5282.308556
PM,SO,10525.57616
PM,SR,4783.955654
PM,ST,7975.571676
PM,SV,4769.324105
PM,SY,7623.374434
PM,SZ,11963.13515
PM,TC,3135.485809
PM,TD,7627.280837
PM,TF,16057.33918
PM,TG,6845.402077
PM,TH,12670.25389
PM,TJ,9148.297998
PM,TK,12664.98049
PM,TM,8540.333348
PM,TN,5585.89017
PM,TO,13886.40512
PM,TP,13886.40512
PM,TR,7066.333774
PM,TT,4057.727783
PM,TV,13265.76197
PM,TW,12155.37918
PM,TZ,10612.35323
PM,UA,6170.637197
PM,UG,9786.759498
PM,US,3396.455911
PM,UY,8836.218213
PM,UZ,8592.900645
PM,VC,3804.879689
PM,VE,4611.97966
PM,VG,3262.261927
PM,VN,13059.07652
PM,VU,14714.31401
PM,WF,13449.03339
PM,WS,13072.61048
PM,YE,9828.936492
PM,YU,11910.20746
PM,ZA,11692.60468
PM,ZM,10632.37894
PM,ZR,10632.37894
PM,ZW,11203.32353
PN,AD,14984.94456
PN,AE,19821.90296
PN,AF,18226.35031
PN,AG,8492.44158
PN,AI,8446.472036
PN,AL,16512.337
PN,AM,18168.11681
PN,AN,7544.761987
PN,AO,14528.93701
PN,AR,6114.744855
PN,AT,15827.34945
PN,AU,9669.985055
PN,AW,7480.762551
PN,AZ,18236.54311
PN,BA,16208.22019
PN,BB,8480.249955
PN,BD,16192.06776
PN,BE,15023.46309
PN,BF,14178.57633
PN,BG,16832.02962
PN,BH,19778.51977
PN,BI,16049.13339
PN,BJ,14439.8714
PN,BM,9184.155479
PN,BN,13023.3618
PN,BO,6660.405346
PN,BR,7911.86612
PN,BS,7717.362702
PN,BT,16235.0556
PN,BW,13981.39275
PN,BY,16196.98775
PN,BZ,6285.636904
PN,CA,9206.679973
PN,CC,13698.14119
PN,CF,15187.76022
PN,CG,15187.76022
PN,CH,15405.06778
PN,CI,13571.35624
PN,CK,3325.500651
PN,CL,5436.245463
PN,CM,15331.25275
PN,CN,14963.7874
PN,CO,6598.621464
PN,CR,6091.373562
PN,CU,7428.930645
PN,CV,12069.17387
PN,CX,13054.80471
PN,CY,17843.39755
PN,CZ,15778.10105
PN,DE,15393.01187
PN,DJ,18239.52932
PN,DK,15093.7118
PN,DM,8435.998853
PN,DO,7859.231748
PN,DZ,14966.74284
PN,EC,5859.866059
PN,EE,15671.19689
PN,EG,17826.17788
PN,EH,13459.6191
PN,ER,18312.42678
PN,ES,14554.41013
PN,ET,17863.70347
PN,FI,15413.8659
PN,FJ,5570.63509
PN,FK,6375.904122
PN,FM,9553.477655
PN,FO,13996.86599
PN,FR,14972.97928
PN,GA,14773.42736
PN,GB,14370.88814
PN,GD,8234.975865
PN,GE,17882.14749
PN,GF,8618.005536
PN,GH,14043.14072
PN,GI,14401.39807
PN,GL,12429.98418
PN,GM,12839.4373
PN,GN,13260.75293
PN,GP,8464.113702
PN,GQ,14804.45346
PN,GR,16725.56622
PN,GT,6045.312253
PN,GW,12785.45843
PN,GY,8091.588821
PN,HK,13789.74258
PN,HN,6296.591136
PN,HR,15976.63175
PN,HT,7695.274861
PN,HU,16179.28864
PN,ID,12836.81399
PN,IE,14104.97149
PN,IL,18139.89926
PN,IN,17271.86854
PN,IQ,18734.05977
PN,IR,19149.17723
PN,IS,13344.34725
PN,IT,15885.95208
PN,JM,7221.546432
PN,JO,18281.6804
PN,JP,11961.56859
PN,KE,16845.21608
PN,KG,17262.71165
PN,KH,14362.69522
PN,KI,5014.145352
PN,KM,15839.88247
PN,KN,8420.861473
PN,KP,12983.75751
PN,KR,12860.55115
PN,KW,19297.14522
PN,KY,7063.77182
PN,KZ,17132.00473
PN,LA,14876.09164
PN,LB,18106.3973
PN,LC,8386.342083
PN,LK,16483.59853
PN,LR,13130.23265
PN,LS,13441.06121
PN,LT,15897.05691
PN,LU,15158.99779
PN,LV,15794.58665
PN,LY,16475.90069
PN,MA,14189.76775
PN,MD,16710.86197
PN,MG,15142.23795
PN,MH,7524.404674
PN,MK,16614.37675
PN,ML,14135.03125
PN,MM,15590.75163
PN,MN,14889.60382
PN,MO,13839.94144
PN,MP,10529.06804
PN,MQ,8423.714522
PN,MR,13553.04412
PN,MS,8438.460249
PN,MT,16171.17325
PN,MU,14976.51861
PN,MV,16757.2098
PN,MW,15352.45895
PN,MX,6007.161627
PN,MY,14269.11149
PN,MZ,14851.92906
PN,NA,13565.81663
PN,NC,6806.917911
PN,NE,15355.53891
PN,NF,6346.864383
PN,NG,15060.34778
PN,NI,6199.746935
PN,NL,15022.29009
PN,NO,14817.08167
PN,NP,16857.78698
PN,NR,7533.282273
PN,NU,4405.736696
PN,NZ,5576.119507
PN,OM,19521.0049
PN,PA,6262.223047
PN,PE,5798.485557
PN,PF,2403.978135
PN,PG,9574.30114
PN,PH,12681.24184
PN,PK,18246.45484
PN,PL,15880.0882
PN,PM,10678.6845
PN,PN,0
PN,PR,8135.253443
PN,PS,18140.54901
PN,PT,14170.53973
PN,PW,11158.46329
PN,PY,6926.150506
PN,QA,19858.6087
PN,RE,14910.12971
PN,RO,16605.94521
PN,RU,14345.62222
PN,RW,16172.48941
PN,SA,19251.52093
PN,SB,7792.101771
PN,SC,16732.47477
PN,SD,17325.84882
PN,SE,15295.06199
PN,SG,13935.63247
PN,SH,11359.9246
PN,SI,15918.1147
PN,SK,16108.11381
PN,SL,12985.5791
PN,SM,15814.02508
PN,SN,12967.80434
PN,SO,17737.38399
PN,SR,8329.502941
PN,ST,14374.67975
PN,SV,5983.742013
PN,SY,18293.26711
PN,SZ,13885.36346
PN,TC,7919.407802
PN,TD,16346.69807
PN,TF,11621.63038
PN,TG,14259.11054
PN,TH,14895.13777
PN,TJ,17655.97121
PN,TK,5012.720673
PN,TM,18298.08635
PN,TN,15752.15036
PN,TO,4882.23771
PN,TP,4882.23771
PN,TR,17744.61656
PN,TT,8183.069844
PN,TV,6143.927093
PN,TW,13155.21077
PN,TZ,16065.38562
PN,UA,16785.57118
PN,UG,16628.16388
PN,US,7631.542938
PN,UY,6922.353692
PN,UZ,17853.55886
PN,VC,8305.315617
PN,VE,7434.423546
PN,VG,8319.052306
PN,VN,14090.80142
PN,VU,6871.052188
PN,WF,5330.05306
PN,WS,4821.98286
PN,YE,18913.67047
PN,YU,15765.37059
PN,ZA,13107.20899
PN,ZM,15026.00979
PN,ZR,15026.00979
PN,ZW,14532.86693
PR,AD,6880.135922
PR,AE,12064.25032
PR,AF,12462.04671
PR,AG,524.0682056
PR,AI,371.9370143
PR,AL,8422.653712
PR,AM,10432.46691
PR,AN,717.2773932
PR,AO,9821.868078
PR,AR,6305.379557
PR,AT,7869.027369
PR,AU,17773.55778
PR,AW,729.8845607
PR,AZ,10618.07068
PR,BA,8164.956127
PR,BB,938.5884598
PR,BD,14726.30383
PR,BE,7123.547681
PR,BF,6975.381124
PR,BG,8809.697413
PR,BH,11644.42348
PR,BI,10811.69961
PR,BJ,7469.473685
PR,BM,1578.612422
PR,BN,17480.60099
PR,BO,3851.488638
PR,BR,3950.747926
PR,BS,1348.701337
PR,BT,14359.12279
PR,BW,10891.76354
PR,BY,8675.923457
PR,BZ,2322.082566
PR,CA,5359.218057
PR,CC,18118.17821
PR,CF,9214.943172
PR,CG,9214.943172
PR,CH,7398.051113
PR,CI,6694.265362
PR,CK,11047.37198
PR,CL,6015.648547
PR,CM,8589.51735
PR,CN,13923.58525
PR,CO,1733.701264
PR,CR,2075.579053
PR,CU,1226.08057
PR,CV,4521.654016
PR,CX,18816.17491
PR,CY,9722.405042
PR,CZ,7908.687107
PR,DE,7543.897553
PR,DJ,11560.65671
PR,DK,7477.078976
PR,DM,637.0640571
PR,DO,381.0808077
PR,DZ,6979.155126
PR,EC,2565.48898
PR,EE,8377.819772
PR,EG,9803.563155
PR,EH,5574.197149
PR,ER,11138.15678
PR,ES,6427.715588
PR,ET,11458.20743
PR,FI,8347.352238
PR,FJ,13048.77103
PR,FK,7815.769268
PR,FM,15041.2542
PR,FO,6658.975535
PR,FR,6938.038664
PR,GA,8790.661901
PR,GB,6664.181587
PR,GD,851.3041455
PR,GE,10193.06495
PR,GF,2160.939642
PR,GH,7159.124979
PR,GI,6271.116978
PR,GL,6149.136172
PR,GM,5494.79594
PR,GN,6182.051058
PR,GP,498.270613
PR,GQ,8562.4603
PR,GR,8610.724512
PR,GT,2526.610335
PR,GW,5550.450371
PR,GY,1702.903733
PR,HK,15498.01271
PR,HN,2118.528694
PR,HR,7950.955003
PR,HT,605.9411635
PR,HU,8244.01891
PR,ID,18075.98131
PR,IE,6311.190874
PR,IL,10008.66566
PR,IN,14294.65789
PR,IQ,10671.0611
PR,IR,11529.13891
PR,IS,6262.788429
PR,IT,7785.448634
PR,JM,1131.173047
PR,JO,10150.66076
PR,JP,13423.37644
PR,KE,11537.84778
PR,KG,12300.51503
PR,KH,16469.39559
PR,KI,11406.72761
PR,KM,12555.11765
PR,KN,414.348244
PR,KP,13341.78615
PR,KR,13809.31089
PR,KW,11191.40204
PR,KY,1477.230775
PR,KZ,11322.99509
PR,LA,15616.84852
PR,LB,9981.423067
PR,LC,767.5201279
PR,LK,15405.73593
PR,LR,6321.206871
PR,LS,11446.44735
PR,LT,8383.248726
PR,LU,7239.481689
PR,LV,8390.685107
PR,LY,8526.516466
PR,MA,6108.368327
PR,MD,8889.245222
PR,MG,13043.00618
PR,MH,13079.9764
PR,MK,8540.350826
PR,ML,6588.931975
PR,MM,15165.01619
PR,MN,12714.89154
PR,MO,15520.61114
PR,MP,14737.06283
PR,MQ,714.5885166
PR,MR,5808.190445
PR,MS,495.0191845
PR,MT,8037.762922
PR,MU,14175.79619
PR,MV,15010.45364
PR,MW,11593.60573
PR,MX,3773.276696
PR,MY,17223.61722
PR,MZ,11875.47316
PR,NA,10306.82148
PR,NC,14560.31183
PR,NE,7838.514629
PR,NF,14378.42491
PR,NG,8146.894908
PR,NI,2079.95316
PR,NL,7188.642217
PR,NO,7435.983474
PR,NP,13950.19048
PR,NR,13852.52374
PR,NU,12004.06317
PR,NZ,13699.22735
PR,OM,12355.95135
PR,PA,1873.233441
PR,PE,3185.138163
PR,PF,9891.555568
PR,PG,16449.90885
PR,PH,16437.24074
PR,PK,12844.52585
PR,PL,8135.084343
PR,PM,3330.050492
PR,PN,8135.253443
PR,PR,0
PR,PS,10005.3752
PR,PT,6038.668802
PR,PW,16328.92408
PR,PY,4716.413696
PR,QA,11723.45634
PR,RE,13979.64084
PR,RO,8680.691657
PR,RU,11118.68873
PR,RW,10757.61252
PR,SA,11251.9594
PR,SB,14894.82857
PR,SC,13553.84931
PR,SD,10263.48201
PR,SE,7996.44473
PR,SG,17598.93422
PR,SH,7731.103623
PR,SI,7920.312568
PR,SK,8230.044609
PR,SL,6007.266197
PR,SM,7750.400676
PR,SN,5560.460574
PR,SO,12206.66471
PR,SR,1962.04594
PR,ST,8229.3111
PR,SV,2432.597803
PR,SY,10205.80569
PR,SZ,11674.89554
PR,TC,667.2830604
PR,TD,8996.824609
PR,TF,14791.20877
PR,TG,7333.264641
PR,TH,15987.85267
PR,TJ,12301.32265
PR,TK,11920.54434
PR,TM,11544.79219
PR,TN,7638.137633
PR,TO,12598.67495
PR,TP,12598.67495
PR,TR,9719.679799
PR,TT,1017.020045
PR,TV,12969.49635
PR,TW,15282.47126
PR,TZ,11437.37688
PR,UA,9057.238779
PR,UG,10896.60829
PR,US,3529.007698
PR,UY,5758.81581
PR,UZ,11700.1616
PR,VC,813.2001351
PR,VE,1311.77578
PR,VG,207.0534449
PR,VN,16381.9709
PR,VU,14325.55673
PR,WF,12618.9083
PR,WS,12090.47969
PR,YE,11978.3677
PR,YU,12717.93316
PR,ZA,10981.21195
PR,ZM,10919.48428
PR,ZR,10919.48428
PR,ZW,11236.93803
PS,AD,3175.674345
PS,AE,2059.305441
PS,AF,3025.987753
PS,AG,9650.623688
PS,AI,9694.580019
PS,AL,1686.270402
PS,AM,1260.314031
PS,AN,10598.71134
PS,AO,5142.018768
PS,AR,12847.25822
PS,AT,2459.640664
PS,AU,12217.16818
PS,AW,10661.47728
PS,AZ,1433.181457
PS,BA,2026.922275
PS,BB,9676.070506
PS,BD,5441.454876
PS,BE,3257.609144
PS,BF,4346.173763
PS,BG,1474.144493
PS,BH,1639.569958
PS,BI,3967.924035
PS,BJ,4220.499282
PS,BM,8993.086388
PS,BN,8750.25704
PS,BO,11771.48508
PS,BR,10577.62257
PS,BS,10465.76762
PS,BT,5295.928063
PS,BW,6139.212846
PS,BY,2487.990275
PS,BZ,11906.77812
PS,CA,9568.05835
PS,CC,8182.838351
PS,CF,4119.076985
PS,CG,4119.076985
PS,CH,2826.108035
PS,CI,5010.308365
PS,CK,18108.95318
PS,CL,13399.24444
PS,CM,3616.50895
PS,CN,6244.667449
PS,CO,11555.47151
PS,CR,12053.42161
PS,CU,10738.33624
PS,CV,6197.994526
PS,CX,8834.018863
PS,CY,390.5089195
PS,CZ,2573.119422
PS,DE,2941.411533
PS,DJ,2361.361597
PS,DK,3354.067997
PS,DM,9710.576133
PS,DO,10283.75651
PS,DZ,3249.496686
PS,EC,12312.4485
PS,EE,3060.730539
PS,EG,713.8692114
PS,EH,4759.750668
PS,ER,1921.183153
PS,ES,3591.755041
PS,ET,2593.331392
PS,FI,3401.705013
PS,FJ,16027.23343
PS,FK,13048.39353
PS,FM,11891.43992
PS,FO,4476.013574
PS,FR,3228.64552
PS,GA,4409.597445
PS,GB,3971.794178
PS,GD,9920.300167
PS,GE,1357.326227
PS,GF,9621.552283
PS,GH,4596.85268
PS,GI,3740.507249
PS,GL,6231.649395
PS,GM,5520.712442
PS,GN,5216.714297
PS,GP,9678.811993
PS,GQ,4265.33557
PS,GR,1446.725586
PS,GT,12148.6348
PS,GW,5603.470253
PS,GY,10112.92174
PS,HK,7709.142657
PS,HN,11873.86391
PS,HR,2263.506637
PS,HT,10450.61933
PS,HU,2154.461057
PS,ID,8989.433708
PS,IE,4184.793675
PS,IL,107.0516815
PS,IN,4506.489142
PS,IQ,803.5945037
PS,IR,1735.30488
PS,IS,5162.626772
PS,IT,2287.098978
PS,JM,10931.51442
PS,JO,179.5340477
PS,JP,8994.452006
PS,KE,3566.629469
PS,KG,3642.474047
PS,KH,7374.148604
PS,KI,15969.84482
PS,KM,4959.428126
PS,KN,9721.080277
PS,KP,7953.327582
PS,KR,8199.551574
PS,KW,1207.379858
PS,KY,11104.3586
PS,KZ,3202.290026
PS,LA,6758.114979
PS,LB,219.5551715
PS,LC,9764.784543
PS,LK,5405.06533
PS,LR,5424.111322
PS,LS,6885.165334
PS,LT,2730.803668
PS,LU,3117.265959
PS,LV,2889.732327
PS,LY,1853.894412
PS,MA,3970.547491
PS,MD,1814.760254
PS,MG,5774.444522
PS,MH,13637.51656
PS,MK,1607.588358
PS,ML,4242.527359
PS,MM,6046.316099
PS,MN,5925.844416
PS,MO,7667.368915
PS,MP,10782.84373
PS,MQ,9725.267584
PS,MR,4716.879919
PS,MS,9704.727462
PS,MT,1970.237571
PS,MU,6282.640216
PS,MV,5091.923342
PS,MW,5027.710175
PS,MX,12378.05953
PS,MY,7572.375596
PS,MZ,5628.53756
PS,NA,6360.071283
PS,NC,14968.99137
PS,NE,3157.197398
PS,NF,15509.36921
PS,NG,3735.469274
PS,NI,11957.11416
PS,NL,3296.510559
PS,NO,3725.429596
PS,NP,4677.039712
PS,NR,13865.61024
PS,NU,17127.50693
PS,NZ,16306.17387
PS,OM,2353.601421
PS,PA,11878.49033
PS,PE,12452.4367
PS,PF,18360.98467
PS,PG,12142.77042
PS,PH,8932.950251
PS,PK,3237.078894
PS,PL,2575.552082
PS,PM,7582.812585
PS,PN,18140.54901
PS,PR,10005.3752
PS,PS,0
PS,PT,3972.351284
PS,PW,10437.55321
PS,PY,11686.28502
PS,QA,1718.119876
PS,RE,6284.333141
PS,RO,1787.74956
PS,RU,5884.014148
PS,RW,3810.812155
PS,SA,1317.943046
PS,SB,13852.57621
PS,SC,4602.875284
PS,SD,2183.501344
PS,SE,3362.701478
PS,SG,7917.661672
PS,SH,7875.050348
PS,SI,2342.52093
PS,SK,2268.615377
PS,SL,5498.736481
PS,SM,2388.431331
PS,SN,5381.549835
PS,SO,3191.193252
PS,SR,9895.762546
PS,ST,4637.816393
PS,SV,12191.67428
PS,SY,471.6832196
PS,SZ,6514.340218
PS,TC,10232.42196
PS,TD,2480.681102
PS,TF,9643.118661
PS,TG,4394.065049
PS,TH,6819.309255
PS,TJ,3332.777943
PS,TK,16230.23663
PS,TM,2328.453648
PS,TN,2401.833325
PS,TO,16774.166
PS,TP,16774.166
PS,TR,779.6529996
PS,TT,9979.260682
PS,TV,15246.5291
PS,TW,8261.912108
PS,TZ,4261.278369
PS,UA,1858.342223
PS,UG,3414.194171
PS,US,10802.19531
PS,UY,11928.68506
PS,UZ,2803.040027
PS,VC,9848.142422
PS,VE,10732.49935
PS,VG,9821.529652
PS,VN,7602.545572
PS,VU,14813.7357
PS,WF,16153.38527
PS,WS,16577.92169
PS,YE,2265.348158
PS,YU,5090.46862
PS,ZA,7070.762207
PS,ZM,5074.691709
PS,ZR,5074.691709
PS,ZW,5704.240193
PT,AD,895.3452499
PT,AE,6031.020572
PT,AF,6596.540598
PT,AG,5707.194403
PT,AI,5738.067619
PT,AL,2405.859941
PT,AM,4484.816682
PT,AN,6653.714115
PT,AO,6240.612356
PT,AR,10329.60731
PT,AT,2037.525967
PT,AU,16150.87529
PT,AW,6710.386851
PT,AZ,4688.449335
