country,period,Bioenergy,Hydro,Solar,Wind
CM,2026-05,0.0078,0.9879,0.004,0.0002
CM,2026-06,0.0078,0.9879,0.004,0.0002
CM,2026-07,0.0078,0.9879,0.004,0.0002
CM,2026-08,0.0078,0.9879,0.004,0.0002
CN,2019-01,0.0743,0.5616,0.1006,0.2635
CN,2019-02,0.0743,0.5616,0.102,0.2621
CN,2019-03,0.0602,0.5454,0.1284,0.266
CN,2019-04,0.0552,0.5522,0.1343,0.2582
CN,2019-05,0.0475,0.5919,0.1245,0.236
CN,2019-06,0.0504,0.6547,0.1198,0.1751
CN,2019-07,0.0506,0.7088,0.1121,0.1285
CN,2019-08,0.0544,0.6907,0.1177,0.1372
CN,2019-09,0.0532,0.6675,0.1241,0.1552
CN,2019-10,0.051,0.6362,0.1146,0.1982
CN,2019-11,0.0634,0.5573,0.1147,0.2646
CN,2019-12,0.0801,0.4983,0.1194,0.3022
CN,2020-01,0.0834,0.5022,0.1347,0.2797
CN,2020-02,0.0839,0.5061,0.1301,0.2799
CN,2020-03,0.063,0.4857,0.1381,0.3132
CN,2020-04,0.0667,0.5006,0.1544,0.2783
CN,2020-05,0.0647,0.5177,0.1434,0.2742
CN,2020-06,0.0569,0.6304,0.122,0.1907
CN,2020-07,0.0534,0.6833,0.1176,0.1457
CN,2020-08,0.0597,0.6696,0.124,0.1467
CN,2020-09,0.0516,0.6811,0.1221,0.1452
CN,2020-10,0.0484,0.6475,0.1083,0.1958
CN,2020-11,0.0711,0.5497,0.1113,0.2679
CN,2020-12,0.0898,0.4832,0.1177,0.3092
CN,2021-01,0.0841,0.4129,0.1384,0.3646
CN,2021-02,0.0842,0.4135,0.1391,0.3632
CN,2021-03,0.0835,0.4044,0.1526,0.3595
CN,2021-04,0.0718,0.4429,0.1507,0.3346
CN,2021-05,0.0624,0.4715,0.1534,0.3128
CN,2021-06,0.0652,0.5548,0.1497,0.2303
CN,2021-07,0.0626,0.6087,0.1327,0.196
CN,2021-08,0.0655,0.6201,0.1406,0.1737
CN,2021-09,0.057,0.633,0.1279,0.1821
CN,2021-10,0.0564,0.5642,0.12,0.2594
CN,2021-11,0.0683,0.4749,0.137,0.3198
CN,2021-12,0.0852,0.4024,0.1417,0.3707
CN,2022-01,0.0915,0.4279,0.1591,0.3215
CN,2022-02,0.0922,0.4297,0.1559,0.3222
CN,2022-03,0.0698,0.3956,0.1574,0.3772
CN,2022-04,0.0564,0.4255,0.1692,0.349
CN,2022-05,0.0504,0.4994,0.1564,0.2938
CN,2022-06,0.0527,0.5624,0.1511,0.2338
CN,2022-07,0.0659,0.5697,0.1686,0.1958
CN,2022-08,0.0778,0.5254,0.185,0.2118
CN,2022-09,0.0707,0.48,0.2042,0.2451
CN,2022-10,0.0617,0.4554,0.1729,0.3101
CN,2022-11,0.0754,0.4103,0.1577,0.3565
CN,2022-12,0.0829,0.369,0.1482,0.3998
CN,2023-01,0.0786,0.3563,0.1787,0.3865
CN,2023-02,0.079,0.3587,0.1788,0.3835
CN,2023-03,0.0763,0.3291,0.2125,0.3822
CN,2023-04,0.0636,0.3134,0.2077,0.4154
CN,2023-05,0.0633,0.3591,0.2214,0.3562
CN,2023-06,0.0702,0.4287,0.241,0.2602
CN,2023-07,0.0706,0.4627,0.2189,0.2478
CN,2023-08,0.0672,0.5412,0.2172,0.1744
CN,2023-09,0.0585,0.5315,0.2027,0.2074
CN,2023-10,0.0565,0.4808,0.209,0.2538
CN,2023-11,0.0644,0.343,0.2037,0.389
CN,2023-12,0.0801,0.3315,0.1856,0.4028
CN,2024-01,0.0786,0.3175,0.2209,0.383
CN,2024-02,0.0799,0.3227,0.2206,0.3768
CN,2024-03,0.0662,0.2844,0.2604,0.389
CN,2024-04,0.0575,0.33,0.269,0.3435
CN,2024-05,0.0492,0.3912,0.2746,0.285
CN,2024-06,0.0496,0.4621,0.2547,0.2337
CN,2024-07,0.054,0.4919,0.2421,0.2121
CN,2024-08,0.06,0.5012,0.2702,0.1686
CN,2024-09,0.0609,0.42,0.2554,0.2637
CN,2024-10,0.0547,0.3777,0.2534,0.3142
CN,2024-11,0.0656,0.3271,0.2476,0.3597
CN,2024-12,0.0716,0.31,0.2421,0.3763
CN,2025-01,0.063,0.2832,0.2823,0.3716
CN,2025-02,0.0636,0.285,0.2813,0.3701
CN,2025-03,0.0554,0.264,0.2979,0.3827
CN,2025-04,0.0481,0.2632,0.3362,0.3526
CN,2025-05,0.0459,0.3078,0.3382,0.3081
CN,2025-06,0.0448,0.3959,0.3323,0.227
CN,2025-07,0.0505,0.3972,0.3409,0.2114
CN,2025-08,0.0554,0.4094,0.3405,0.1946
CN,2025-09,0.0467,0.4507,0.2927,0.2099
CN,2025-10,0.0516,0.4253,0.2649,0.2582
CN,2025-11,0.0504,0.307,0.2696,0.373
CN,2025-12,0.0608,0.2841,0.2751,0.3799
CN,2026-01,0.0583,0.2707,0.3062,0.3648
CN,2026-02,0.0592,0.2748,0.303,0.363
CN,2026-03,0.0567,0.2876,0.3366,0.3192
CN,2026-04,0.0458,0.2725,0.3624,0.3193
CN,2026-05,0.0414,0.3079,0.3678,0.2828
CN,2026-06,0.0414,0.3079,0.3678,0.2828
CN,2026-07,0.0414,0.3079,0.3678,0.2828
CN,2026-08,0.0414,0.3079,0.3678,0.2828
CO,2019-01,0.0176,0.9781,0.0004,0.0039
CO,2019-02,0.0172,0.9751,0.0033,0.0044
CO,2019-03,0.015,0.9778,0.0029,0.0043
CO,2019-04,0.0117,0.9821,0.0026,0.0036
CO,2019-05,0.0091,0.9848,0.0025,0.0036
CO,2019-06,0.0125,0.9819,0.0023,0.0033
CO,2019-07,0.014,0.9806,0.0022,0.0032
CO,2019-08,0.0128,0.9828,0.0023,0.002
CO,2019-09,0.0142,0.981,0.0027,0.0021
CO,2019-10,0.016,0.9804,0.0025,0.001
CO,2019-11,0.0124,0.9828,0.0028,0.0021
CO,2019-12,0.0151,0.9771,0.0031,0.0048
CO,2020-01,0.0179,0.9753,0.0053,0.0015
CO,2020-02,0.02,0.9726,0.006,0.0015
CO,2020-03,0.0159,0.9779,0.0055,0.0007
CO,2020-04,0.0162,0.9767,0.0042,0.0029
CO,2020-05,0.0141,0.9752,0.0071,0.0036
CO,2020-06,0.0193,0.9725,0.0042,0.004
CO,2020-07,0.0161,0.9779,0.003,0.003
CO,2020-08,0.0156,0.9796,0.0027,0.0021
CO,2020-09,0.0132,0.9822,0.0044,0.0002
CO,2020-10,0.0126,0.9831,0.0043,0
CO,2020-11,0.0082,0.9877,0.0041,0
CO,2020-12,0.0142,0.9816,0.0041,0
CO,2021-01,0.0149,0.9786,0.0064,0
CO,2021-02,0.0171,0.9754,0.0049,0.0026
CO,2021-03,0.0149,0.9743,0.0069,0.0039
CO,2021-04,0.0154,0.9754,0.005,0.0042
CO,2021-05,0.0039,0.9902,0.0039,0.0021
CO,2021-06,0.0116,0.9827,0.0038,0.002
CO,2021-07,0.0128,0.9798,0.0055,0.0019
CO,2021-08,0.0146,0.9799,0.0055,0
CO,2021-09,0.0124,0.9823,0.0053,0
CO,2021-10,0.0123,0.9825,0.0052,0
CO,2021-11,0.011,0.9835,0.0055,0
CO,2021-12,0.0186,0.971,0.0087,0.0017
CO,2022-01,0.0183,0.9736,0.0082,0
CO,2022-02,0.0178,0.9755,0.0067,0
CO,2022-03,0.0129,0.9787,0.0058,0.0025
CO,2022-04,0.0113,0.9826,0.0058,0.0004
CO,2022-05,0.0071,0.9874,0.0054,0.0001
CO,2022-06,0.0094,0.9851,0.0055,0
CO,2022-07,0.0125,0.9787,0.0071,0.0017
CO,2022-08,0.0122,0.9772,0.0087,0.0019
CO,2022-09,0.0125,0.9786,0.0089,0
CO,2022-10,0.0117,0.9782,0.0084,0.0017
CO,2022-11,0.0087,0.9807,0.0087,0.0018
CO,2022-12,0.0125,0.9716,0.0125,0.0035
CO,2023-01,0.0122,0.9721,0.0122,0.0035
CO,2023-02,0.016,0.966,0.014,0.004
CO,2023-03,0.0138,0.9707,0.0121,0.0034
CO,2023-04,0.0108,0.9727,0.0126,0.0039
CO,2023-05,0.0067,0.9733,0.0143,0.0057
CO,2023-06,0.0125,0.965,0.0164,0.0061
CO,2023-07,0.0169,0.955,0.0209,0.0072
CO,2023-08,0.0149,0.9605,0.0205,0.0041
CO,2023-09,0.0171,0.9532,0.0255,0.0042
CO,2023-10,0.0157,0.9529,0.0292,0.0022
CO,2023-11,0.0095,0.9618,0.0267,0.002
CO,2023-12,0.0176,0.9383,0.0396,0.0045
CO,2024-01,0.0164,0.9322,0.0473,0.0041
CO,2024-02,0.0179,0.9327,0.0471,0.0022
CO,2024-03,0.0185,0.9167,0.0601,0.0046
CO,2024-04,0.0191,0.9045,0.071,0.0054
CO,2024-05,0.0051,0.9473,0.046,0.0017
CO,2024-06,0.0112,0.9386,0.0481,0.0022
CO,2024-07,0.0119,0.9351,0.0495,0.0035
CO,2024-08,0.0141,0.9291,0.0549,0.0018
CO,2024-09,0.0166,0.9193,0.062,0.0021
CO,2024-10,0.0191,0.9048,0.0738,0.0023
CO,2024-11,0.0145,0.9277,0.0578,0
CO,2024-12,0.0186,0.913,0.0663,0.0021
CO,2025-01,0.0162,0.9153,0.0668,0.0018
CO,2025-02,0.017,0.9205,0.0606,0.0019
CO,2025-03,0.0132,0.9239,0.0605,0.0024
CO,2025-04,0.01,0.9333,0.055,0.0017
CO,2025-05,0.0062,0.9406,0.0517,0.0016
CO,2025-06,0.0131,0.9293,0.0543,0.0033
CO,2025-07,0.0123,0.928,0.0567,0.003
CO,2025-08,0.0141,0.9231,0.0613,0.0016
CO,2025-09,0.0146,0.9187,0.0651,0.0016
CO,2025-10,0.0122,0.9234,0.0644,0
CO,2025-11,0.0131,0.9212,0.0617,0.004
CO,2025-12,0.0155,0.9103,0.0711,0.0031
CO,2026-01,0.0155,0.9103,0.0711,0.0031
CO,2026-02,0.0155,0.9103,0.0711,0.0031
CO,2026-03,0.0155,0.9103,0.0711,0.0031
CO,2026-04,0.0155,0.9103,0.0711,0.0031
CO,2026-05,0.0155,0.9103,0.0711,0.0031
CO,2026-06,0.0155,0.9103,0.0711,0.0031
CO,2026-07,0.0155,0.9103,0.0711,0.0031
CO,2026-08,0.0155,0.9103,0.0711,0.0031
CR,2019-01,0.025,0.7058,0.0003,0.2689
CR,2019-02,0.0323,0.693,0.0016,0.2731
CR,2019-03,0.0277,0.6851,0.0015,0.2857
CR,2019-04,0.0058,0.7557,0.0024,0.2361
CR,2019-05,0,0.9186,0,0.0814
CR,2019-06,0,0.8506,0,0.1494
CR,2019-07,0,0.7907,0,0.2093
CR,2019-08,0,0.8489,0,0.1511
CR,2019-09,0,0.9136,0,0.0864
CR,2019-10,0,0.9629,0,0.0371
CR,2019-11,0,0.8073,0,0.1927
CR,2019-12,0.0112,0.7528,0,0.2359
CR,2020-01,0.023,0.7586,0,0.2184
CR,2020-02,0.0129,0.7307,0,0.2564
CR,2020-03,0.0289,0.6711,0.002,0.2981
CR,2020-04,0.0026,0.7735,0.0016,0.2223
CR,2020-05,0,0.8784,0,0.1216
CR,2020-06,0,0.9,0,0.1
CR,2020-07,0,0.8572,0,0.1428
CR,2020-08,0,0.907,0,0.093
CR,2020-09,0,0.9642,0,0.0358
CR,2020-10,0,0.9546,0,0.0454
CR,2020-11,0,0.9205,0,0.0795
CR,2020-12,0.011,0.7912,0,0.1978
CR,2021-01,0.0233,0.7442,0,0.2326
CR,2021-02,0.0256,0.7564,0,0.218
CR,2021-03,0.0238,0.7262,0,0.25
CR,2021-04,0.0116,0.8255,0,0.1628
CR,2021-05,0,0.8404,0,0.1596
CR,2021-06,0,0.9214,0,0.0786
CR,2021-07,0,0.8603,0,0.1397
CR,2021-08,0,0.9375,0,0.0625
CR,2021-09,0,0.9318,0,0.0682
CR,2021-10,0,0.9457,0,0.0543
CR,2021-11,0,0.8421,0,0.1579
CR,2021-12,0.01,0.8099,0,0.18
CR,2022-01,0.023,0.7471,0,0.2299
CR,2022-02,0.0271,0.7162,0,0.2568
CR,2022-03,0.0255,0.722,0.0005,0.252
CR,2022-04,0,0.8271,0,0.1729
CR,2022-05,0,0.9362,0,0.0638
CR,2022-06,0,0.9457,0,0.0543
CR,2022-07,0,0.8817,0,0.1183
CR,2022-08,0,0.9271,0,0.0729
CR,2022-09,0,0.9775,0,0.0225
CR,2022-10,0,0.9348,0,0.0652
CR,2022-11,0,0.9205,0,0.0795
CR,2022-12,0.0105,0.7895,0,0.2
CR,2023-01,0.0222,0.7667,0,0.2111
CR,2023-02,0.0138,0.7531,0.0019,0.2311
CR,2023-03,0.0153,0.7931,0.0058,0.1858
CR,2023-04,0.0023,0.8112,0.0033,0.1831
CR,2023-05,0.0029,0.8265,0.0035,0.1671
CR,2023-06,0.0005,0.9223,0.0006,0.0765
CR,2023-07,0,0.8453,0,0.1547
CR,2023-08,0.0029,0.8594,0.0036,0.1341
CR,2023-09,0.0033,0.8646,0.0044,0.1277
CR,2023-10,0.001,0.9609,0.0014,0.0366
CR,2023-11,0,0.9158,0,0.0842
CR,2023-12,0.0117,0.7835,0.0008,0.204
CR,2024-01,0.0151,0.7267,0.0044,0.2537
CR,2024-02,0.016,0.7389,0.0046,0.2405
CR,2024-03,0.015,0.7767,0.0037,0.2047
CR,2024-04,0.017,0.7526,0.004,0.2265
CR,2024-05,0.0006,0.8938,0.0009,0.1047
CR,2024-06,0,0.9765,0,0.0235
CR,2024-07,0,0.8888,0,0.1112
CR,2024-08,0.0026,0.8926,0.0042,0.1006
CR,2024-09,0.0051,0.9373,0.0084,0.0492
CR,2024-10,0,0.9368,0,0.0632
CR,2024-11,0,0.9468,0,0.0532
CR,2024-12,0.01,0.83,0,0.16
CR,2025-01,0.0091,0.8272,0,0.1637
CR,2025-02,0.011,0.8022,0,0.1868
CR,2025-03,0.0143,0.7615,0.0076,0.2166
CR,2025-04,0.0115,0.7771,0.0009,0.2105
CR,2025-05,0,0.8953,0,0.1047
CR,2025-06,0,0.92,0,0.08
CR,2025-07,0,0.8649,0,0.1351
CR,2025-08,0,0.899,0,0.101
CR,2025-09,0.0015,0.9347,0.003,0.0608
CR,2025-10,0,0.9681,0,0.0319
CR,2025-11,0,0.86,0,0.14
CR,2025-12,0.012,0.8078,0.0032,0.1771
CR,2026-01,0.0115,0.7678,0.0021,0.2187
CR,2026-02,0.0106,0.7873,0,0.2021
CR,2026-03,0.0129,0.7557,0.0063,0.2251
CR,2026-04,0.0123,0.7996,0.0032,0.1849
CR,2026-05,0,0.83,0,0.17
CR,2026-06,0.0004,0.8827,0.0009,0.116
CR,2026-07,0.0004,0.8827,0.0009,0.116
CR,2026-08,0.0004,0.8827,0.0009,0.116
CU,2019-01,0.5837,0.1581,0.2349,0.0233
CU,2019-02,0.5837,0.1581,0.2349,0.0233
CU,2019-03,0.5837,0.1581,0.2349,0.0233
CU,2019-04,0.5837,0.1581,0.2349,0.0233
CU,2019-05,0.5837,0.1581,0.2349,0.0233
CU,2019-06,0.5837,0.1581,0.2349,0.0233
CU,2019-07,0.5837,0.1581,0.2349,0.0233
CU,2019-08,0.5837,0.1581,0.2349,0.0233
CU,2019-09,0.5837,0.1581,0.2349,0.0233
CU,2019-10,0.5837,0.1581,0.2349,0.0233
CU,2019-11,0.5837,0.1581,0.2349,0.0233
CU,2019-12,0.5837,0.1581,0.2349,0.0233
CU,2020-01,0.5837,0.1581,0.2349,0.0233
CU,2020-02,0.5837,0.1581,0.2349,0.0233
CU,2020-03,0.5837,0.1581,0.2349,0.0233
CU,2020-04,0.5837,0.1581,0.2349,0.0233
CU,2020-05,0.5837,0.1581,0.2349,0.0233
CU,2020-06,0.5837,0.1581,0.2349,0.0233
CU,2020-07,0.5837,0.1581,0.2349,0.0233
CU,2020-08,0.5837,0.1581,0.2349,0.0233
CU,2020-09,0.5837,0.1581,0.2349,0.0233
CU,2020-10,0.5837,0.1581,0.2349,0.0233
CU,2020-11,0.5837,0.1581,0.2349,0.0233
CU,2020-12,0.5837,0.1581,0.2349,0.0233
CU,2021-01,0.5837,0.1581,0.2349,0.0233
CU,2021-02,0.5837,0.1581,0.2349,0.0233
CU,2021-03,0.5837,0.1581,0.2349,0.0233
CU,2021-04,0.5837,0.1581,0.2349,0.0233
CU,2021-05,0.5837,0.1581,0.2349,0.0233
CU,2021-06,0.5837,0.1581,0.2349,0.0233
CU,2021-07,0.5837,0.1581,0.2349,0.0233
CU,2021-08,0.5837,0.1581,0.2349,0.0233
CU,2021-09,0.5837,0.1581,0.2349,0.0233
CU,2021-10,0.5837,0.1581,0.2349,0.0233
CU,2021-11,0.5837,0.1581,0.2349,0.0233
CU,2021-12,0.5837,0.1581,0.2349,0.0233
CU,2022-01,0.5837,0.1581,0.2349,0.0233
CU,2022-02,0.5837,0.1581,0.2349,0.0233
CU,2022-03,0.5837,0.1581,0.2349,0.0233
CU,2022-04,0.5837,0.1581,0.2349,0.0233
CU,2022-05,0.5837,0.1581,0.2349,0.0233
CU,2022-06,0.5837,0.1581,0.2349,0.0233
CU,2022-07,0.5837,0.1581,0.2349,0.0233
CU,2022-08,0.5837,0.1581,0.2349,0.0233
CU,2022-09,0.5837,0.1581,0.2349,0.0233
CU,2022-10,0.5837,0.1581,0.2349,0.0233
CU,2022-11,0.5837,0.1581,0.2349,0.0233
CU,2022-12,0.5837,0.1581,0.2349,0.0233
CU,2023-01,0.5837,0.1581,0.2349,0.0233
CU,2023-02,0.5837,0.1581,0.2349,0.0233
CU,2023-03,0.5837,0.1581,0.2349,0.0233
CU,2023-04,0.5837,0.1581,0.2349,0.0233
CU,2023-05,0.5837,0.1581,0.2349,0.0233
CU,2023-06,0.5837,0.1581,0.2349,0.0233
CU,2023-07,0.5837,0.1581,0.2349,0.0233
CU,2023-08,0.5837,0.1581,0.2349,0.0233
CU,2023-09,0.5837,0.1581,0.2349,0.0233
CU,2023-10,0.5837,0.1581,0.2349,0.0233
CU,2023-11,0.5837,0.1581,0.2349,0.0233
CU,2023-12,0.5837,0.1581,0.2349,0.0233
CU,2024-01,0.5837,0.1581,0.2349,0.0233
CU,2024-02,0.5837,0.1581,0.2349,0.0233
CU,2024-03,0.5837,0.1581,0.2349,0.0233
CU,2024-04,0.5837,0.1581,0.2349,0.0233
CU,2024-05,0.5837,0.1581,0.2349,0.0233
CU,2024-06,0.5837,0.1581,0.2349,0.0233
CU,2024-07,0.5837,0.1581,0.2349,0.0233
CU,2024-08,0.5837,0.1581,0.2349,0.0233
CU,2024-09,0.5837,0.1581,0.2349,0.0233
CU,2024-10,0.5837,0.1581,0.2349,0.0233
CU,2024-11,0.5837,0.1581,0.2349,0.0233
CU,2024-12,0.5837,0.1581,0.2349,0.0233
CU,2025-01,0.5837,0.1581,0.2349,0.0233
CU,2025-02,0.5837,0.1581,0.2349,0.0233
CU,2025-03,0.5837,0.1581,0.2349,0.0233
CU,2025-04,0.5837,0.1581,0.2349,0.0233
CU,2025-05,0.5837,0.1581,0.2349,0.0233
CU,2025-06,0.5837,0.1581,0.2349,0.0233
CU,2025-07,0.5837,0.1581,0.2349,0.0233
CU,2025-08,0.5837,0.1581,0.2349,0.0233
CU,2025-09,0.5837,0.1581,0.2349,0.0233
CU,2025-10,0.5837,0.1581,0.2349,0.0233
CU,2025-11,0.5837,0.1581,0.2349,0.0233
CU,2025-12,0.5837,0.1581,0.2349,0.0233
CU,2026-01,0.5837,0.1581,0.2349,0.0233
CU,2026-02,0.5837,0.1581,0.2349,0.0233
CU,2026-03,0.5837,0.1581,0.2349,0.0233
CU,2026-04,0.5837,0.1581,0.2349,0.0233
CU,2026-05,0.5837,0.1581,0.2349,0.0233
CU,2026-06,0.5837,0.1581,0.2349,0.0233
CU,2026-07,0.5837,0.1581,0.2349,0.0233
CU,2026-08,0.5837,0.1581,0.2349,0.0233
CV,2019-01,0,0,0.1249,0.8751
CV,2019-02,0,0,0.1249,0.8751
CV,2019-03,0,0,0.1249,0.8751
CV,2019-04,0,0,0.1249,0.8751
CV,2019-05,0,0,0.1249,0.8751
CV,2019-06,0,0,0.1249,0.8751
CV,2019-07,0,0,0.1249,0.8751
CV,2019-08,0,0,0.1249,0.8751
CV,2019-09,0,0,0.1249,0.8751
CV,2019-10,0,0,0.1249,0.8751
CV,2019-11,0,0,0.1249,0.8751
CV,2019-12,0,0,0.1249,0.8751
CV,2020-01,0,0,0.1249,0.8751
CV,2020-02,0,0,0.1249,0.8751
CV,2020-03,0,0,0.1249,0.8751
CV,2020-04,0,0,0.1249,0.8751
CV,2020-05,0,0,0.1249,0.8751
CV,2020-06,0,0,0.1249,0.8751
CV,2020-07,0,0,0.1249,0.8751
CV,2020-08,0,0,0.1249,0.8751
CV,2020-09,0,0,0.1249,0.8751
CV,2020-10,0,0,0.1249,0.8751
CV,2020-11,0,0,0.1249,0.8751
CV,2020-12,0,0,0.1249,0.8751
CV,2021-01,0,0,0.1249,0.8751
CV,2021-02,0,0,0.1249,0.8751
CV,2021-03,0,0,0.1249,0.8751
CV,2021-04,0,0,0.1249,0.8751
CV,2021-05,0,0,0.1249,0.8751
CV,2021-06,0,0,0.1249,0.8751
CV,2021-07,0,0,0.1249,0.8751
CV,2021-08,0,0,0.1249,0.8751
CV,2021-09,0,0,0.1249,0.8751
CV,2021-10,0,0,0.1249,0.8751
CV,2021-11,0,0,0.1249,0.8751
CV,2021-12,0,0,0.1249,0.8751
CV,2022-01,0,0,0.1249,0.8751
CV,2022-02,0,0,0.1249,0.8751
CV,2022-03,0,0,0.1249,0.8751
CV,2022-04,0,0,0.1249,0.8751
CV,2022-05,0,0,0.1249,0.8751
CV,2022-06,0,0,0.1249,0.8751
CV,2022-07,0,0,0.1249,0.8751
CV,2022-08,0,0,0.1249,0.8751
CV,2022-09,0,0,0.1249,0.8751
CV,2022-10,0,0,0.1249,0.8751
CV,2022-11,0,0,0.1249,0.8751
CV,2022-12,0,0,0.1249,0.8751
CV,2023-01,0,0,0.1249,0.8751
CV,2023-02,0,0,0.1249,0.8751
CV,2023-03,0,0,0.1249,0.8751
CV,2023-04,0,0,0.1249,0.8751
CV,2023-05,0,0,0.1249,0.8751
CV,2023-06,0,0,0.1249,0.8751
CV,2023-07,0,0,0.1249,0.8751
CV,2023-08,0,0,0.1249,0.8751
CV,2023-09,0,0,0.1249,0.8751
CV,2023-10,0,0,0.1249,0.8751
CV,2023-11,0,0,0.1249,0.8751
CV,2023-12,0,0,0.1249,0.8751
CV,2024-01,0,0,0.1249,0.8751
CV,2024-02,0,0,0.1249,0.8751
CV,2024-03,0,0,0.1249,0.8751
CV,2024-04,0,0,0.1249,0.8751
CV,2024-05,0,0,0.1249,0.8751
CV,2024-06,0,0,0.1249,0.8751
CV,2024-07,0,0,0.1249,0.8751
CV,2024-08,0,0,0.1249,0.8751
CV,2024-09,0,0,0.1249,0.8751
CV,2024-10,0,0,0.1249,0.8751
CV,2024-11,0,0,0.1249,0.8751
CV,2024-12,0,0,0.1249,0.8751
CV,2025-01,0,0,0.1249,0.8751
CV,2025-02,0,0,0.1249,0.8751
CV,2025-03,0,0,0.1249,0.8751
CV,2025-04,0,0,0.1249,0.8751
CV,2025-05,0,0,0.1249,0.8751
CV,2025-06,0,0,0.1249,0.8751
CV,2025-07,0,0,0.1249,0.8751
CV,2025-08,0,0,0.1249,0.8751
CV,2025-09,0,0,0.1249,0.8751
CV,2025-10,0,0,0.1249,0.8751
CV,2025-11,0,0,0.1249,0.8751
CV,2025-12,0,0,0.1249,0.8751
CV,2026-01,0,0,0.1249,0.8751
CV,2026-02,0,0,0.1249,0.8751
CV,2026-03,0,0,0.1249,0.8751
CV,2026-04,0,0,0.1249,0.8751
CV,2026-05,0,0,0.1249,0.8751
CV,2026-06,0,0,0.1249,0.8751
CV,2026-07,0,0,0.1249,0.8751
CV,2026-08,0,0,0.1249,0.8751
CY,2019-01,0,0,0.333,0.667
CY,2019-02,0,0,0.4002,0.5998
CY,2019-03,0,0,0.3996,0.6004
CY,2019-04,0,0,0.5,0.5
CY,2019-05,0,0,0.5,0.5
CY,2019-06,0,0,0.5,0.5
CY,2019-07,0,0,0.5,0.5
CY,2019-08,0,0,0.5997,0.4003
CY,2019-09,0,0,0.6002,0.3998
CY,2019-10,0,0,0.5,0.5
CY,2019-11,0,0,0.5,0.5
CY,2019-12,0,0,0.5,0.5
CY,2020-01,0,0,0.4002,0.5998
CY,2020-02,0,0,0.4,0.6
CY,2020-03,0.1249,0,0.3751,0.5
CY,2020-04,0.1249,0,0.5,0.3751
CY,2020-05,0.125,0,0.5,0.375
CY,2020-06,0,0,0.5713,0.4287
CY,2020-07,0,0,0.667,0.333
CY,2020-08,0,0,0.667,0.333
CY,2020-09,0,0,0.6667,0.3333
CY,2020-10,0,0,0.6664,0.3336
CY,2020-11,0,0,0.5998,0.4002
CY,2020-12,0,0,0.5998,0.4002
CY,2021-01,0,0,0.5,0.5
CY,2021-02,0,0,0.5713,0.4287
CY,2021-03,0,0,0.5555,0.4445
CY,2021-04,0.1111,0,0.5556,0.3333
CY,2021-05,0,0,0.778,0.222
CY,2021-06,0,0,0.75,0.25
CY,2021-07,0,0,0.75,0.25
CY,2021-08,0,0,0.75,0.25
CY,2021-09,0,0,0.7498,0.2502
CY,2021-10,0,0,0.7141,0.2859
CY,2021-11,0,0,0.6667,0.3333
CY,2021-12,0,0,0.5,0.5
CY,2022-01,0,0,0.5,0.5
CY,2022-02,0,0,0.6664,0.3336
CY,2022-03,0,0,0.6248,0.3752
CY,2022-04,0,0,0.6999,0.3001
CY,2022-05,0,0,0.7273,0.2727
CY,2022-06,0,0,0.7998,0.2002
CY,2022-07,0,0,0.7271,0.2729
CY,2022-08,0,0,0.7997,0.2003
CY,2022-09,0,0,0.8001,0.1999
CY,2022-10,0,0,0.7776,0.2224
CY,2022-11,0,0,0.7143,0.2857
CY,2022-12,0,0,0.8335,0.1665
CY,2023-01,0,0,0.7143,0.2857
CY,2023-02,0,0,0.75,0.25
CY,2023-03,0,0,0.7,0.3
CY,2023-04,0,0,0.8001,0.1999
CY,2023-05,0,0,0.8335,0.1665
CY,2023-06,0,0,0.846,0.154
CY,2023-07,0,0,0.8571,0.1429
CY,2023-08,0,0,0.846,0.154
CY,2023-09,0,0,0.8461,0.1539
CY,2023-10,0,0,0.8182,0.1818
CY,2023-11,0,0,0.7999,0.2001
CY,2023-12,0,0,0.7776,0.2224
CY,2024-01,0,0,0.6667,0.3333
CY,2024-02,0,0,0.7779,0.2221
CY,2024-03,0,0,0.7501,0.2499
CY,2024-04,0,0,0.8332,0.1668
CY,2024-05,0,0,0.857,0.143
CY,2024-06,0,0,0.8824,0.1176
CY,2024-07,0,0,0.8824,0.1176
CY,2024-08,0,0,0.8824,0.1176
CY,2024-09,0,0,0.8751,0.1249
CY,2024-10,0,0,0.8668,0.1332
CY,2024-11,0,0,0.8181,0.1819
CY,2024-12,0,0,0.7999,0.2001
CY,2025-01,0,0,0.818,0.182
CY,2025-02,0,0,0.818,0.182
CY,2025-03,0,0,0.8332,0.1668
CY,2025-04,0,0,0.8571,0.1429
CY,2025-05,0,0,0.8889,0.1111
CY,2025-06,0,0,0.9047,0.0953
CY,2025-07,0,0,0.909,0.091
CY,2025-08,0,0,0.9001,0.0999
CY,2025-09,0,0,0.8887,0.1113
CY,2025-10,0,0,0.857,0.143
CY,2025-11,0,0,0.8334,0.1666
CY,2025-12,0,0,0.727,0.273
CY,2026-01,0,0,0.6667,0.3333
CY,2026-02,0,0,0.6667,0.3333
CY,2026-03,0,0,0.7856,0.2144
CY,2026-04,0,0,0.8334,0.1666
CY,2026-05,0,0,0.8889,0.1111
CY,2026-06,0,0,0.8889,0.1111
CY,2026-07,0,0,0.8889,0.1111
CY,2026-08,0,0,0.8889,0.1111
