subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
US-LA,2023-04,3.68557e-8,0.0000535576,0.00101069,3.53836e-11,3.97347e-10,0.0020818,0.000108043,0.00000182076,0.00184321
US-MA,2023-04,7.87118e-7,0.000140219,0.012822,5.18379e-10,2.15365e-9,0.00882548,0.00136489,0.00000341281,0.00671457
US-MD,2023-04,1.72336e-7,0.0000272077,0.00426083,1.74701e-10,4.99353e-10,0.00219037,0.000320592,5.66218e-7,0.00139101
US-ME,2023-04,5.31261e-7,0.000296016,0.0308922,1.85442e-9,3.30664e-9,0.0167461,0.00125261,0.00000896856,0.0119892
US-MI,2023-04,1.52955e-7,0.0000499716,0.00869566,6.89421e-10,7.05238e-10,0.00316464,0.000275497,0.00000142235,0.00242124
US-MN,2023-04,4.99785e-7,0.000074134,0.0300642,2.43323e-9,1.8059e-9,0.00752848,0.000823606,0.00000145916,0.00513916
US-MO,2023-04,1.33547e-7,0.000013166,0.0131417,1.09048e-9,5.74492e-10,0.00249169,0.00022458,8.31452e-8,0.00143872
US-MS,2023-04,6.71021e-8,0.000052739,0.000941086,4.49792e-11,4.21694e-10,0.00203606,0.000141902,0.00000175927,0.00189633
US-MT,2023-04,2.00241e-7,0.0000284039,0.0230931,1.37352e-9,1.09803e-9,0.00598977,0.000536751,7.38424e-8,0.00222871
US-NC,2023-04,6.93736e-7,0.0000775447,0.010566,4.17418e-10,1.59905e-9,0.00609791,0.00115906,0.00000138522,0.00440195
US-ND,2023-04,3.36864e-7,0.0000280998,0.0382353,3.26348e-9,1.53659e-9,0.00661017,0.000546924,3.85057e-10,0.00379625
US-NE,2023-04,3.66456e-7,0.0000344563,0.0394939,3.40532e-9,1.63434e-9,0.00693318,0.000581744,1.88465e-7,0.00416617
US-NH,2023-04,1.02586e-7,0.000177997,0.0114817,5.02357e-10,1.56329e-9,0.00886537,0.000454574,0.00000578963,0.00629948
US-NJ,2023-04,1.96781e-7,0.0000421752,0.00265188,1.10764e-10,5.61734e-10,0.00228644,0.000335754,0.00000113173,0.00189971
US-NM,2023-04,8.25746e-7,0.0000546851,0.046738,3.79701e-9,2.49644e-9,0.00972526,0.00129453,4.31464e-8,0.00615264
US-NV,2023-04,0.00000166736,0.0000942405,0.0234701,9.23213e-10,3.22626e-9,0.0111272,0.00268419,1.09724e-7,0.00754822
US-NY,2023-04,2.1128e-7,0.0000562286,0.0137427,5.45507e-10,1.03985e-9,0.00569881,0.000562253,0.00000116757,0.00262734
US-OH,2023-04,8.54938e-8,0.0000133436,0.0034982,2.54064e-10,2.74059e-10,0.0011402,0.000145237,2.83959e-7,0.000795556
US-OK,2023-04,3.82548e-7,0.0000398546,0.0419574,3.63406e-9,1.74533e-9,0.00742077,0.00060602,3.35081e-7,0.00452687
US-OR,2023-04,3.8678e-7,0.0000721174,0.0280413,1.46376e-9,1.75518e-9,0.00922368,0.000938306,0.00000111952,0.00412392
US-PA,2023-04,2.70735e-8,0.0000192973,0.00177851,1.24242e-10,1.96889e-10,0.000986944,0.0000632603,6.11788e-7,0.000767444
US-RI,2023-04,2.6886e-7,0.000060922,0.00470739,2.51612e-10,8.14024e-10,0.0033622,0.000460908,0.00000165341,0.002767
US-SC,2023-04,2.2062e-7,0.0000573598,0.00383689,1.33971e-10,7.2382e-10,0.00318895,0.000407443,0.00000158065,0.00245779
US-SD,2023-04,4.81455e-7,0.0000453438,0.0563391,4.63954e-9,2.30082e-9,0.0103132,0.000846388,6.59916e-8,0.00556487
US-TN,2023-04,9.74907e-8,0.0000219014,0.00308175,7.57447e-11,3.53052e-10,0.00176527,0.000214858,4.97978e-7,0.000977017
US-TX,2023-04,5.3297e-7,0.0000390853,0.026602,2.11578e-9,1.54695e-9,0.00598963,0.000841139,1.95885e-7,0.0038782
US-UT,2023-04,0.00000101055,0.0000631601,0.0155501,6.74874e-10,2.02558e-9,0.0071211,0.00163344,2.65244e-7,0.0048444
US-VA,2023-04,5.28841e-7,0.000131756,0.00720979,3.0083e-10,1.62283e-9,0.00677285,0.000917612,0.00000369644,0.00570405
US-VT,2023-04,6.60321e-7,0.00023524,0.0374423,1.58e-9,3.40298e-9,0.0180644,0.0016732,0.00000605035,0.0100878
US-WA,2023-04,1.40985e-7,0.0000602756,0.0222632,8.87805e-10,1.27428e-9,0.00798647,0.000621041,0.00000107164,0.00277865
US-WI,2023-04,2.13876e-7,0.000066568,0.00824772,4.84449e-10,8.90466e-10,0.00416862,0.000423673,0.00000184263,0.00296151
US-WV,2023-04,2.92031e-8,0.0000041312,0.00396198,2.74291e-10,1.71389e-10,0.000892514,0.0000716714,1.52627e-8,0.000373613
US-WY,2023-04,2.30686e-7,0.0000182902,0.0224527,1.88422e-9,9.55425e-10,0.00406402,0.000376725,2.38172e-10,0.00234289
CA-AB,2023-05,3.91599e-7,0.000156807,0.0134128,9.14693e-10,1.76573e-9,0.00808,0.000740146,0.00000474391,0.00658569
CA-BC,2023-05,7.38701e-8,0.0000542348,0.0263101,4.6978e-10,1.40229e-9,0.0103527,0.000794924,4.58177e-7,0.00209667
CA-MB,2023-05,7.50677e-8,0.0000451652,0.0283045,4.96939e-10,1.42615e-9,0.0107219,0.000842371,2.29181e-8,0.00181169
CA-NB,2023-05,9.32801e-8,0.000102904,0.0153611,6.10667e-10,1.2426e-9,0.00752912,0.000469766,0.00000293635,0.00389426
CA-NL,2023-05,6.39141e-8,0.0000466267,0.0271223,3.84319e-10,1.39385e-9,0.0106253,0.000830197,1.00593e-7,0.00175973
CA-NS,2023-05,2.14014e-7,0.000126034,0.0226014,1.78316e-9,1.60645e-9,0.00792156,0.000474176,0.0000038093,0.00572309
CA-NT,2023-05,8.28678e-8,0.000118105,0.0134524,4.2265e-10,1.27698e-9,0.00782085,0.000471824,0.00000350687,0.00424046
CA-NU,2023-05,5.80565e-8,0.000167512,0.000959776,6.45187e-11,1.09684e-9,0.00575712,0.000209844,0.00000588578,0.00560974
CA-ON,2023-05,2.0549e-7,0.0000398557,0.0151683,6.03083e-10,9.83501e-10,0.00552617,0.000567098,5.33732e-7,0.00211436
CA-PE,2023-05,6.75305e-7,0.0000542012,0.0740937,6.49338e-9,2.97153e-9,0.0123655,0.00103208,5.66922e-8,0.00752322
CA-QC,2023-05,1.03987e-7,0.0000462737,0.0303677,7.84426e-10,1.49904e-9,0.010774,0.000848064,5.6744e-8,0.00210863
CA-SK,2023-05,1.07557e-7,0.000143456,0.00975334,5.7336e-10,1.27856e-9,0.00689958,0.000357667,0.00000469606,0.00525365
CA-YT,2023-05,7.91242e-8,0.0000519532,0.0260418,3.47004e-10,1.40508e-9,0.0105176,0.000833349,3.16289e-7,0.00194929
US-AK,2023-05,3.87217e-8,0.0000251052,0.00886058,2.8737e-10,5.06013e-10,0.00337561,0.000247393,4.53074e-7,0.00105332
US-AL,2023-05,8.39023e-8,0.0000636527,0.00255802,7.21896e-11,5.67299e-10,0.00293972,0.000213153,0.00000204051,0.00229911
US-AR,2023-05,8.75385e-8,0.0000340633,0.00321664,7.54842e-11,4.20398e-10,0.00220539,0.000215111,9.381e-7,0.00134645
US-AZ,2023-05,5.33967e-7,0.0000373753,0.0105775,4.19106e-10,1.17997e-9,0.00460067,0.000918157,1.71133e-7,0.00271854
US-CA,2023-05,0.00000152283,0.000160131,0.0327464,1.50207e-9,3.73777e-9,0.0150061,0.00263481,0.00000241551,0.00969111
US-CO,2023-05,6.0426e-7,0.0000451426,0.0313569,2.41314e-9,1.80531e-9,0.00722318,0.000986523,1.85055e-7,0.00442617
US-CT,2023-05,1.407e-7,0.0000578807,0.00230058,8.97101e-11,5.82534e-10,0.00266877,0.000269803,0.00000178125,0.00226205
US-DC,2023-05,0.00000108865,0.000740106,0.0151301,7.05468e-10,6.14771e-9,0.0292456,0.00221966,0.0000244062,0.0270039
US-DE,2023-05,3.82629e-7,0.0000671654,0.00515067,2.13383e-10,1.00342e-9,0.00396069,0.000642242,0.00000166911,0.00321129
US-FL,2023-05,3.60773e-7,0.0000495648,0.00481156,1.93049e-10,8.63195e-10,0.00328697,0.000596619,0.00000107978,0.00257608
US-GA,2023-05,3.98494e-7,0.000114256,0.00593498,2.32255e-10,1.33218e-9,0.00576756,0.000716338,0.00000329258,0.00478431
US-HI,2023-05,5.05098e-7,0.000102093,0.0121306,7.56263e-10,1.53994e-9,0.00635858,0.000862655,0.0000026199,0.00497848
US-IA,2023-05,4.67088e-7,0.0000424532,0.0456281,3.92882e-9,1.95383e-9,0.00815969,0.000733542,2.48498e-7,0.00499972
US-ID,2023-05,4.0921e-7,0.0000924427,0.0308446,9.75554e-10,2.10267e-9,0.0122849,0.00123514,0.00000136231,0.00446906
US-IL,2023-05,1.79076e-7,0.0000156347,0.0104824,8.57598e-10,5.72204e-10,0.00226904,0.000282756,1.42099e-7,0.00147882
US-IN,2023-05,2.20604e-7,0.0000224152,0.00979777,7.48777e-10,6.50338e-10,0.00257947,0.000358158,3.07802e-7,0.00172474
US-KS,2023-05,3.36356e-7,0.0000290031,0.0361478,3.16192e-9,1.47381e-9,0.00614077,0.000516551,1.06216e-7,0.00376555
US-KY,2023-05,2.89231e-8,0.0000237138,0.00218309,4.06801e-11,2.56682e-10,0.00151167,0.000109813,6.94338e-7,0.000852656
US-LA,2023-05,3.61157e-8,0.0000503798,0.000933564,3.35867e-11,3.74632e-10,0.00195268,0.000102906,0.00000171197,0.00173764
US-MA,2023-05,9.72289e-7,0.000161485,0.0144167,5.93293e-10,2.5401e-9,0.0101162,0.00164903,0.00000385877,0.00788997
US-MD,2023-05,2.39467e-7,0.0000409264,0.00558607,2.12409e-10,7.04209e-10,0.00310466,0.000447701,9.02029e-7,0.00201455
US-ME,2023-05,6.13144e-7,0.000285041,0.0324416,2.02651e-9,3.36552e-9,0.0165817,0.00134219,0.00000846324,0.0119419
US-MI,2023-05,1.68791e-7,0.0000515631,0.00700191,5.17769e-10,6.93295e-10,0.00307249,0.000303104,0.00000146561,0.00239925
US-MN,2023-05,5.53863e-7,0.0000876949,0.0287303,2.25941e-9,1.92354e-9,0.00801157,0.00092248,0.00000185354,0.00559278
US-MO,2023-05,8.06985e-8,0.00000865294,0.00702698,5.73887e-10,3.28848e-10,0.0014206,0.000136651,8.39951e-8,0.000837237
US-MS,2023-05,7.6665e-8,0.0000532257,0.00106681,4.99127e-11,4.39575e-10,0.00209579,0.000157103,0.00000175833,0.00193768
US-MT,2023-05,1.76932e-7,0.0000373702,0.025391,1.03487e-9,1.27936e-9,0.00803294,0.000698535,9.06281e-8,0.0022064
US-NC,2023-05,6.41646e-7,0.0000718824,0.0095953,3.83633e-10,1.47311e-9,0.00558614,0.00106748,0.00000129665,0.00407604
US-ND,2023-05,2.64091e-7,0.0000229332,0.0304432,2.55313e-9,1.23015e-9,0.00540009,0.000445764,3.18776e-10,0.00299853
US-NE,2023-05,2.29963e-7,0.0000247689,0.0243498,2.06127e-9,1.04e-9,0.00449909,0.00037956,2.14898e-7,0.00266521
US-NH,2023-05,7.44221e-8,0.00013687,0.00670792,3.46234e-10,1.1173e-9,0.00613389,0.000291442,0.00000456797,0.00481869
US-NJ,2023-05,2.04966e-7,0.0000345444,0.00273944,1.12312e-10,5.28454e-10,0.00207256,0.000343026,8.42905e-7,0.00167241
US-NM,2023-05,6.6315e-7,0.0000426442,0.0325825,2.57182e-9,1.87841e-9,0.00722882,0.00104662,2.74331e-8,0.00459134
US-NV,2023-05,0.00000165982,0.0000938989,0.0232473,9.11857e-10,3.20867e-9,0.0110559,0.00267093,1.15463e-7,0.00751247
US-NY,2023-05,2.27678e-7,0.0000563267,0.0120129,4.29942e-10,1.00825e-9,0.00539226,0.000569395,0.00000119078,0.00259859
US-OH,2023-05,7.25177e-8,0.0000108195,0.00238302,1.63822e-10,2.14637e-10,0.00087443,0.000122184,2.30188e-7,0.000625566
US-OK,2023-05,2.38748e-7,0.0000270502,0.0259892,2.23275e-9,1.10046e-9,0.00472592,0.000385683,2.79207e-7,0.0028719
US-OR,2023-05,4.36704e-7,0.0000839847,0.0356594,1.62731e-9,2.16526e-9,0.0120514,0.00119391,0.00000109101,0.00469457
US-PA,2023-05,2.64094e-8,0.0000195838,0.00140414,8.95736e-11,1.8863e-10,0.000950973,0.0000627166,6.26665e-7,0.000752846
US-RI,2023-05,3.61131e-7,0.0000752783,0.0057823,2.8726e-10,1.0409e-9,0.00423769,0.000614571,0.00000199157,0.00347153
US-SC,2023-05,2.0786e-7,0.0000619671,0.00340176,1.25244e-10,7.20898e-10,0.00318885,0.000383529,0.00000178537,0.00257329
US-SD,2023-05,3.94548e-7,0.0000425353,0.0485328,3.77283e-9,2.01964e-9,0.00958511,0.000780805,8.18976e-8,0.00469814
US-TN,2023-05,9.86342e-8,0.0000221214,0.00259724,7.01352e-11,3.36796e-10,0.00160921,0.000203404,5.31369e-7,0.000986084
US-TX,2023-05,4.68963e-7,0.0000338473,0.0188273,1.43136e-9,1.24603e-9,0.00472277,0.000743254,1.94732e-7,0.00311755
US-UT,2023-05,0.0000011175,0.0000706816,0.0172865,7.43004e-10,2.24926e-9,0.00794491,0.00181086,3.15715e-7,0.00538126
US-VA,2023-05,5.57522e-7,0.000151903,0.00757107,3.18191e-10,1.78738e-9,0.00755418,0.000975833,0.00000436428,0.0064359
US-VT,2023-05,0.00000103282,0.000307958,0.0406618,1.84273e-9,4.34061e-9,0.0213458,0.00222967,0.00000808092,0.013503
US-WA,2023-05,1.05383e-7,0.0000622802,0.0285263,6.78743e-10,1.53972e-9,0.0109063,0.000840532,6.82245e-7,0.00256759
US-WI,2023-05,2.34915e-7,0.0000566413,0.00661352,3.37668e-10,8.13363e-10,0.00365758,0.000442952,0.00000147722,0.0025959
US-WV,2023-05,2.69248e-8,0.00000405913,0.00371968,2.51793e-10,1.62447e-10,0.000858897,0.0000687102,1.82168e-8,0.000351351
US-WY,2023-05,1.7146e-7,0.0000147092,0.0169527,1.35947e-9,7.34847e-10,0.00326693,0.000302906,1.97131e-10,0.00174647
CA-AB,2023-06,3.90354e-7,0.000154123,0.0138626,9.20224e-10,1.76569e-9,0.00814217,0.000748569,0.00000462467,0.00649665
CA-BC,2023-06,7.6659e-8,0.0000544164,0.026481,4.97023e-10,1.4087e-9,0.0103511,0.000794819,4.656e-7,0.00212758
CA-MB,2023-06,6.85127e-8,0.0000451005,0.02779,4.30352e-10,1.40908e-9,0.0107027,0.000840251,2.40348e-8,0.00174972
CA-NB,2023-06,6.09283e-8,0.0000653177,0.011108,3.97639e-10,8.4448e-10,0.00525754,0.000339155,0.00000178223,0.00247415
CA-NL,2023-06,6.30986e-8,0.0000459645,0.0271936,3.77078e-10,1.39315e-9,0.0106487,0.000833284,6.94778e-8,0.00173066
CA-NS,2023-06,1.6273e-7,0.000135054,0.0157509,1.13207e-9,1.43718e-9,0.00739018,0.000421113,0.00000426146,0.00547286
CA-NT,2023-06,7.34017e-8,0.000122233,0.0117756,3.24161e-10,1.23981e-9,0.00759183,0.000443751,0.00000371652,0.00429236
CA-NU,2023-06,5.71484e-8,0.000166845,0.000947094,6.39196e-11,1.09141e-9,0.00573107,0.000207956,0.00000586361,0.00558557
CA-ON,2023-06,1.7715e-7,0.0000509304,0.0121472,5.11067e-10,9.10696e-10,0.0049886,0.000475468,0.00000110576,0.00235987
CA-PE,2023-06,6.74544e-7,0.0000547141,0.073809,6.46717e-9,2.96671e-9,0.0123471,0.0010315,7.89942e-8,0.00752118
CA-QC,2023-06,8.6307e-8,0.0000462908,0.0289467,6.05561e-10,1.45265e-9,0.0107142,0.000841206,6.91242e-8,0.00194845
CA-SK,2023-06,1.06336e-7,0.000146272,0.0087192,5.19204e-10,1.26125e-9,0.00675438,0.000344414,0.00000483235,0.00531018
CA-YT,2023-06,7.77151e-8,0.0000548577,0.0253846,3.39279e-10,1.39536e-9,0.0103888,0.0008159,4.58813e-7,0.00203892
US-AK,2023-06,3.28983e-8,0.0000239267,0.00851258,2.30984e-10,4.88107e-10,0.00335462,0.000247115,4.08741e-7,0.00096318
US-AL,2023-06,7.78123e-8,0.0000562657,0.00202,6.2225e-11,4.95943e-10,0.00251737,0.000186283,0.00000181282,0.00204148
US-AR,2023-06,7.87227e-8,0.0000291676,0.00205525,5.76539e-11,3.36787e-10,0.00165209,0.000169842,8.37795e-7,0.00116158
US-AZ,2023-06,4.90752e-7,0.0000336789,0.00954829,3.77924e-10,1.07463e-9,0.00416173,0.000840434,1.39968e-7,0.0024727
US-CA,2023-06,0.00000149131,0.000146985,0.0320381,1.50969e-9,3.59344e-9,0.0142554,0.00255889,0.00000203786,0.00919965
US-CO,2023-06,6.80824e-7,0.0000482914,0.0265238,1.89689e-9,1.80258e-9,0.00702063,0.00111456,2.00081e-7,0.00437441
US-CT,2023-06,1.08657e-7,0.0000540355,0.00161657,6.88122e-11,4.99357e-10,0.00231011,0.00021054,0.00000171919,0.00205033
US-DC,2023-06,0.00000113141,0.000796135,0.0157565,7.38837e-10,6.55107e-9,0.0312781,0.00232609,0.00002633,0.0289424
US-DE,2023-06,2.49633e-7,0.0000456242,0.00337836,1.41084e-10,6.65867e-10,0.00264499,0.000420285,0.00000115341,0.00215482
US-FL,2023-06,3.15289e-7,0.0000420043,0.00419748,1.68365e-10,7.46262e-10,0.00282757,0.000520305,8.97021e-7,0.00220858
US-GA,2023-06,3.84639e-7,0.000101663,0.00556129,2.20504e-10,1.22799e-9,0.00523122,0.000681034,0.00000287822,0.00433695
US-HI,2023-06,5.72224e-7,0.000101773,0.0134703,8.39268e-10,1.65327e-9,0.00669303,0.000964375,0.00000247859,0.00517914
US-IA,2023-06,3.21384e-7,0.0000316347,0.0294655,2.49983e-9,1.31565e-9,0.00553125,0.000515517,2.62699e-7,0.00338608
US-ID,2023-06,4.38615e-7,0.000103055,0.0267248,8.65702e-10,2.04976e-9,0.0114361,0.00119126,0.00000189613,0.00483223
US-IL,2023-06,1.44557e-7,0.0000126494,0.00755993,6.07061e-10,4.40132e-10,0.00172963,0.000229135,1.23684e-7,0.00113974
US-IN,2023-06,2.11934e-7,0.0000193707,0.00727096,5.20257e-10,5.59118e-10,0.00215338,0.000343389,2.39128e-7,0.00145869
US-KS,2023-06,2.35864e-7,0.0000212255,0.0250159,2.18609e-9,1.03068e-9,0.00429677,0.000363125,1.09284e-7,0.00264924
US-KY,2023-06,2.63922e-8,0.0000210658,0.00201682,3.73021e-11,2.3177e-10,0.00136923,0.000100482,6.1165e-7,0.000759436
US-LA,2023-06,3.20129e-8,0.0000419864,0.000630545,2.691e-11,3.08507e-10,0.00157765,0.0000840771,0.0000014327,0.00145292
US-MA,2023-06,7.90141e-7,0.000163894,0.0113407,4.73466e-10,2.24617e-9,0.00918028,0.00135585,0.00000432228,0.00746709
US-MD,2023-06,2.07755e-7,0.0000355137,0.0039059,1.81949e-10,5.72899e-10,0.00235108,0.000360045,8.4032e-7,0.00175256
US-ME,2023-06,4.23161e-7,0.000273139,0.0219135,1.0992e-9,2.81388e-9,0.0145961,0.00107001,0.00000843298,0.0105085
US-MI,2023-06,1.34419e-7,0.0000473465,0.00471022,3.43509e-10,5.66424e-10,0.00251941,0.000242514,0.00000140687,0.00207094
US-MN,2023-06,3.84105e-7,0.0000687481,0.0150069,1.11516e-9,1.25958e-9,0.00522034,0.000645988,0.00000161981,0.00384543
US-MO,2023-06,5.04477e-8,0.00000805638,0.00398528,3.22317e-10,2.11161e-10,0.000923017,0.000087095,1.51937e-7,0.000585865
US-MS,2023-06,6.73339e-8,0.0000450061,0.000934884,4.34719e-11,3.75616e-10,0.00178362,0.000136737,0.00000148197,0.00164514
US-MT,2023-06,1.58875e-7,0.0000331847,0.0219193,8.94741e-10,1.11659e-9,0.00696801,0.000611341,1.03532e-7,0.00195033
US-NC,2023-06,6.03337e-7,0.0000602676,0.00903432,3.47406e-10,1.34409e-9,0.00505226,0.00100314,9.49059e-7,0.00358566
US-ND,2023-06,1.72384e-7,0.000016067,0.0204398,1.66005e-9,8.33956e-10,0.0037895,0.000311604,2.28606e-10,0.00198446
US-NE,2023-06,1.53191e-7,0.0000191583,0.0159869,1.31216e-9,7.09876e-10,0.00316355,0.000268205,2.18183e-7,0.0018196
US-NH,2023-06,4.12326e-8,0.0000987823,0.00292957,1.34213e-10,7.34498e-10,0.00401835,0.000173734,0.00000336796,0.00337789
US-NJ,2023-06,1.67334e-7,0.0000350093,0.00224886,9.35233e-11,4.72415e-10,0.00191568,0.000284905,9.31824e-7,0.00158729
US-NM,2023-06,6.08626e-7,0.0000387238,0.027911,2.16815e-9,1.6737e-9,0.00640401,0.000963491,2.57172e-8,0.00407621
US-NV,2023-06,0.00000173044,0.000098518,0.0247062,9.5791e-10,3.36688e-9,0.0117014,0.00279715,1.17431e-7,0.0078544
US-NY,2023-06,1.66156e-7,0.000048279,0.00889188,2.91667e-10,7.87803e-10,0.00427772,0.000432256,0.00000110511,0.00211234
US-OH,2023-06,8.76782e-8,0.0000106765,0.00229125,1.45309e-10,2.30214e-10,0.000902605,0.00014548,1.99224e-7,0.000644568
US-OK,2023-06,1.81629e-7,0.0000215321,0.0195715,1.68933e-9,8.3634e-10,0.00357761,0.000291054,2.53748e-7,0.00221044
US-OR,2023-06,4.72544e-7,0.0000822778,0.0304874,1.66512e-9,1.97665e-9,0.0100123,0.00106672,0.00000132513,0.00478622
US-PA,2023-06,2.07376e-8,0.0000157746,0.000893427,6.97721e-11,1.42032e-10,0.000683705,0.0000432494,5.19026e-7,0.000605006
US-RI,2023-06,2.33165e-7,0.0000541446,0.00361187,1.75566e-10,7.02038e-10,0.00290027,0.000400529,0.00000148596,0.00241478
US-SC,2023-06,1.83828e-7,0.0000471555,0.00301581,1.09353e-10,5.92264e-10,0.00257506,0.000334168,0.00000130425,0.00202679
US-SD,2023-06,2.95807e-7,0.000037568,0.0387297,2.79865e-9,1.64943e-9,0.00832417,0.000672437,1.00856e-7,0.00366951
US-TN,2023-06,9.78934e-8,0.0000228063,0.00299861,7.48063e-11,3.55687e-10,0.0017672,0.000213806,5.34442e-7,0.0010072
US-TX,2023-06,4.34546e-7,0.0000321315,0.0172158,1.30715e-9,1.15316e-9,0.00436828,0.000688638,2.11392e-7,0.0029015
US-UT,2023-06,0.00000103431,0.0000655421,0.0163463,7.04172e-10,2.09385e-9,0.00744135,0.00168133,2.84256e-7,0.00499413
US-VA,2023-06,4.21619e-7,0.000110511,0.00567703,2.38831e-10,1.32386e-9,0.00555603,0.000733799,0.00000314641,0.00472462
US-VT,2023-06,0.00000105988,0.000594034,0.0358521,1.52511e-9,5.94441e-9,0.0298687,0.00243773,0.0000183929,0.0226477
US-WA,2023-06,1.45588e-7,0.0000677884,0.0267735,8.34466e-10,1.5185e-9,0.0100577,0.000790632,0.00000102148,0.00296525
US-WI,2023-06,1.82403e-7,0.000051093,0.00403664,2.04684e-10,6.39311e-10,0.00282273,0.000334646,0.00000143737,0.00221242
US-WV,2023-06,2.21795e-8,0.00000304379,0.00291971,2.09123e-10,1.25806e-10,0.00063942,0.0000513211,1.42825e-8,0.000281879
US-WY,2023-06,1.31338e-7,0.0000109908,0.0122492,9.77688e-10,5.42269e-10,0.00239313,0.000230513,1.44422e-10,0.00128821
CA-AB,2023-07,3.64134e-7,0.000156691,0.0119806,7.88646e-10,1.69787e-9,0.00785731,0.000702073,0.00000479584,0.00643561
CA-BC,2023-07,7.33299e-8,0.0000571841,0.0255969,4.55962e-10,1.39259e-9,0.0102221,0.000778975,6.01142e-7,0.00218585
CA-MB,2023-07,7.0721e-8,0.0000450334,0.027981,4.52877e-10,1.415e-9,0.0107125,0.000841415,1.94296e-8,0.00176767
CA-NB,2023-07,4.92683e-8,0.0000748287,0.00914263,2.59451e-10,8.32283e-10,0.00520414,0.0003167,0.00000218289,0.00266886
CA-NL,2023-07,6.22249e-8,0.0000458214,0.0271518,3.68461e-10,1.39113e-9,0.0106509,0.000833644,6.32898e-8,0.00171805
CA-NS,2023-07,1.19073e-7,0.000142125,0.0112543,7.74289e-10,1.30958e-9,0.00687909,0.000350433,0.0000046528,0.00537172
CA-NT,2023-07,6.62359e-8,0.00012091,0.0114213,2.60895e-10,1.22049e-9,0.00758099,0.000443728,0.00000366537,0.00418945
CA-NU,2023-07,5.41895e-8,0.000165944,0.000907298,6.22355e-11,1.08137e-9,0.005688,0.000202717,0.00000583705,0.00554835
CA-ON,2023-07,1.50066e-7,0.000055993,0.00998022,3.67011e-10,8.4738e-10,0.00471302,0.000425081,0.00000137806,0.00237061
CA-PE,2023-07,6.81166e-7,0.0000553076,0.0736647,6.44882e-9,2.97498e-9,0.0123702,0.00104241,8.96097e-8,0.0075441
CA-QC,2023-07,8.09936e-8,0.0000461973,0.0285438,5.52735e-10,1.43895e-9,0.0106994,0.000839506,6.83316e-8,0.00189762
CA-SK,2023-07,1.13666e-7,0.000141291,0.0103211,6.16639e-10,1.28804e-9,0.00692805,0.000367066,0.00000459925,0.00522525
CA-YT,2023-07,7.89855e-8,0.000055537,0.0252466,3.38218e-10,1.39539e-9,0.0103642,0.000814163,4.89367e-7,0.00206414
US-AK,2023-07,2.80146e-8,0.0000257151,0.00794448,1.77657e-10,4.79485e-10,0.00334229,0.000242436,4.84694e-7,0.000975128
US-AL,2023-07,6.92026e-8,0.0000539073,0.00202629,5.88255e-11,4.73044e-10,0.0024419,0.000174513,0.00000173813,0.00194195
US-AR,2023-07,6.09783e-8,0.0000252323,0.00181577,4.7832e-11,2.85298e-10,0.00144098,0.0001394,7.31132e-7,0.00098611
US-AZ,2023-07,3.57222e-7,0.0000256336,0.00731849,2.96778e-10,8.00202e-10,0.00314385,0.00061668,1.31174e-7,0.00184923
US-CA,2023-07,0.00000114051,0.000113988,0.0235649,1.08205e-9,2.732e-9,0.0108035,0.00195361,0.00000163232,0.00704116
US-CO,2023-07,5.74385e-7,0.0000402329,0.0215755,1.53096e-9,1.4971e-9,0.00579744,0.000938542,1.61313e-7,0.00362975
US-CT,2023-07,7.2399e-8,0.0000373314,0.00132412,4.89121e-11,3.50255e-10,0.00166626,0.000147901,0.00000117926,0.00140973
US-DC,2023-07,0.00000108238,0.000673428,0.0149683,6.8829e-10,5.73744e-9,0.0270311,0.00216228,0.000022031,0.0248158
US-DE,2023-07,1.09331e-7,0.0000204121,0.0014679,6.07299e-11,2.93913e-10,0.00117111,0.000184388,5.2067e-7,0.000957005
US-FL,2023-07,2.77725e-7,0.0000386508,0.00370499,1.4872e-10,6.67485e-10,0.00254672,0.000459646,8.4894e-7,0.00199921
US-GA,2023-07,3.50796e-7,0.0000941932,0.00497106,2.00194e-10,1.12482e-9,0.00478452,0.000619395,0.00000268353,0.00400321
US-HI,2023-07,5.28947e-7,0.0000935077,0.0136987,8.92904e-10,1.55531e-9,0.00631256,0.000890077,0.00000225936,0.00484445
US-IA,2023-07,2.58148e-7,0.0000265597,0.0222219,1.88113e-9,1.02676e-9,0.00428897,0.000413006,2.70453e-7,0.00267602
US-ID,2023-07,3.97839e-7,0.0000869064,0.024108,8.17036e-10,1.80882e-9,0.0100212,0.00106074,0.00000151135,0.00419366
US-IL,2023-07,1.03398e-7,0.00000931041,0.004229,3.22902e-10,2.87708e-10,0.00111112,0.000165199,1.08288e-7,0.000751983
US-IN,2023-07,2.02065e-7,0.0000178141,0.00520002,3.32241e-10,4.87021e-10,0.00183399,0.000328591,2.19828e-7,0.00126394
